,position,A channel counts,B channel counts,coincidence counts
0,-0.0009499999999999995,17088,17219,1118.705761728
1,-0.0009148148148148127,17217,16891,1162.709187653
2,-0.0008796296296296295,17052,17196,1121.706773808
3,-0.0008444444444444428,17239,16958,1205.707661038
4,-0.0008092592592592596,17488,17068,1172.701514816
5,-0.0007740740740740729,17331,17325,1162.699740425
6,-0.0007388888888888896,17498,17293,1221.697407086
7,-0.0007037037037037029,16922,17242,1130.708230876
8,-0.0006685185185185197,17292,17135,1170.70370158
9,-0.000633333333333333,17245,17139,1211.704437945
10,-0.0005981481481481463,17322,17187,1177.702286786
11,-0.000562962962962963,18000,18047,1194.675154
12,-0.0005277777777777763,18683,18530,1004.65380401
13,-0.0004925925925925931,18224,18125,1035.66969
14,-0.0004574074074074064,17175,17805,990.694199125
15,-0.00042222222222222314,17143,16957,875.709306149
16,-0.00038703703703703643,17091,17061,867.708410449
17,-0.0003518518518518532,17161,16814,824.711454946
18,-0.0003166666666666665,16919,17237,816.708367197
19,-0.0002814814814814798,17102,16875,684.71140375
20,-0.00024629629629629654,16956,17343,635.705932092
21,-0.00021111111111110983,16749,17078,598.713960578
22,-0.0001759259259259266,17048,16847,467.712792344
23,-0.0001407407407407399,17046,16832,422.713081728
24,-0.00010555555555555665,17184,16779,304.711669664
25,-7.037037037036994e-05,17047,16836,244.712996708
26,-3.518518518518671e-05,17095,16545,174.717163225
27,0.0,16878,17069,194.711909418
28,3.518518518518671e-05,17000,16741,202.715403
29,7.037037037036994e-05,16913,16772,289.716335164
30,0.00010555555555555665,16949,16947,361.712765297
31,0.0001407407407407399,17077,16602,394.716487646
32,0.0001759259259259266,17225,17090,489.70562475
33,0.00021111111111110983,16983,17030,571.71077951
34,0.00024629629629629654,16982,16948,685.712189064
35,0.0002814814814814798,17132,17096,717.707111328
36,0.0003166666666666665,17257,17109,846.704749987
37,0.0003518518518518532,17458,17308,969.697836936
38,0.00038703703703703643,17415,17486,1088.69548131
39,0.00042222222222222314,17488,17110,1086.70078032
40,0.0004574074074074064,17597,17582,1232.690609546
41,0.0004925925925925931,17502,17338,1203.696550324
42,0.0005277777777777763,17647,17195,1204.696559835
43,0.000562962962962963,17844,17517,1245.687426652
44,0.0005981481481481463,17815,17531,1231.687685235
45,0.000633333333333333,17466,17511,1204.694152874
46,0.0006685185185185197,17796,17432,1199.689780128
47,0.0007037037037037029,17734,17415,1265.69116239
48,0.0007388888888888896,17462,17769,1224.689717722
49,0.0007740740740740729,17416,17504,1163.695150336
50,0.0008092592592592596,17711,17641,1311.687560249
51,0.0008444444444444428,17645,17331,1226.694194505
52,0.0008796296296296295,17627,17353,1237.694118669
53,0.0009148148148148127,17627,17239,1172.696128147
54,0.0009499999999999995,17629,17294,1196.695124074
