,position,A channel counts,B channel counts,coincidence counts
0,-0.0009999999999999974,19171,18848,769.819332496
1,-0.0009591836734693868,19233,18882,773.818421247
2,-0.0009183673469387726,19269,18824,804.818640172
3,-0.000877551020408162,19311,19154,827.815058553
4,-0.0008367346938775479,19344,19269,769.813630232
5,-0.0007959183673469372,18904,19238,732.818162424
6,-0.0007551020408163231,19317,19212,783.814440898
7,-0.0007142857142857124,19456,19095,779.81424384
8,-0.0006734693877550983,19006,19113,754.818369161
9,-0.0006326530612244877,19270,19130,768.81568245
10,-0.000591836734693877,19233,19150,756.815844025
11,-0.0005510204081632629,19336,19026,810.816056632
12,-0.0005102040816326522,19473,18877,768.8162040895
13,-0.0004693877551020381,19133,19129,708.8170024215
14,-0.00042857142857142747,19311,19122,679.815367529
15,-0.00038775510204081334,19194,19130,598.81640939
16,-0.0003469387755102027,19326,19346,581.813059602
17,-0.00030612244897958857,19115,18600,498.8222305
18,-0.0002653061224489779,18886,18662,487.823774734
19,-0.0002244897959183638,18973,18815,369.8215115025
20,-0.00018367346938775314,19181,18882,328.818912179
21,-0.0001428571428571425,18730,18953,279.822505155
22,-0.00010204081632652837,18952,18728,227.822533472
23,-6.122448979591771e-05,18881,18751,207.8229811845
24,-2.040816326530359e-05,19029,18324,154.825656302
25,2.040816326530706e-05,18945,18681,154.8230442275
26,6.122448979592118e-05,19061,18687,171.8219035465
27,0.00010204081632653184,19001,18727,239.8220841365
28,0.00014285714285714596,19265,18718,267.819698865
29,0.0001836734693877566,19189,18966,378.818030713
30,0.00022448979591837073,19133,18880,414.81938448
31,0.0002653061224489814,19064,18748,477.821294064
32,0.00030612244897959204,19052,18936,520.819615664
33,0.00034693877551020616,18896,18804,551.822339808
34,0.0003877551020408168,19039,19042,569.818729681
35,0.00042857142857143093,19159,19063,634.8173859915
36,0.0004693877551020416,19222,18937,665.817996493
37,0.0005102040816326557,19095,19079,702.8178432475
38,0.0005510204081632664,19181,18888,739.818854636
39,0.000591836734693877,19363,19184,746.814270104
40,0.0006326530612244911,19513,19165,830.8130166775
41,0.0006734693877551018,18953,19165,773.8183828775
42,0.0007142857142857159,19171,19436,783.813696222
43,0.0007551020408163266,19036,18724,707.821784968
44,0.0007959183673469407,19228,18974,759.817583964
45,0.0008367346938775513,19067,18671,698.8220000215
46,0.0008775510204081655,19153,19014,732.817912429
47,0.0009183673469387761,19381,19127,802.8146498065
48,0.0009591836734693902,19274,19344,817.813581872
49,0.0010000000000000009,19214,19044,790.817044292
