,position,A channel counts,B channel counts,coincidence counts
0,-0.0009500000000000029,2946,3043,161.995517661
1,-0.0009310000000000013,2772,3033,164.995796262
2,-0.0009120000000000031,2849,2967,173.9957735085
3,-0.0008930000000000014,2908,3006,156.995629276
4,-0.0008740000000000032,2963,3054,186.995475499
5,-0.0008550000000000016,2920,3109,163.99546086
6,-0.0008360000000000034,2916,3057,192.995542894
7,-0.0008170000000000018,2841,3083,156.9956205985
8,-0.0007980000000000036,2831,3069,148.9956558305
9,-0.0007790000000000019,2870,3113,155.995532845
10,-0.0007600000000000037,2870,3029,160.995653385
11,-0.0007410000000000021,2900,3007,171.99563985
12,-0.0007220000000000039,2864,3072,149.995600896
13,-0.0007030000000000022,2830,2947,143.995829995
14,-0.000684000000000004,2863,3020,145.99567687
15,-0.0006650000000000024,2809,2972,140.995825826
16,-0.0006460000000000042,2772,3023,142.995810122
17,-0.0006270000000000026,2804,2993,144.995803814
18,-0.0006080000000000044,2875,3052,150.99561275
19,-0.0005890000000000027,2967,2998,122.995552467
20,-0.0005700000000000045,2797,3007,138.9957947105
21,-0.0005510000000000029,2765,3045,150.9957902875
22,-0.0005320000000000047,2854,2933,134.995814609
23,-0.000513000000000003,2831,3075,107.9956473375
24,-0.0004940000000000049,2968,2951,122.995620716
25,-0.0004750000000000032,2829,3098,117.995617879
26,-0.00045600000000000154,2924,3026,101.995575988
27,-0.00043700000000000336,2786,2993,96.995830751
28,-0.0004180000000000017,2860,3032,106.99566424
29,-0.0003990000000000035,2921,3085,124.9954943575
30,-0.00038000000000000186,2843,3149,95.9955236965
31,-0.0003610000000000037,2900,3058,89.9955659
32,-0.000342000000000002,2783,3081,92.9957127885
33,-0.00032300000000000384,2771,3031,84.9958005495
34,-0.0003040000000000022,2783,2920,75.99593682
35,-0.000285000000000004,2909,3131,88.9954459605
36,-0.00026600000000000235,2823,2984,77.995788084
37,-0.00024700000000000416,2855,2976,59.99575176
38,-0.0002280000000000025,2890,3064,59.99557252
39,-0.00020900000000000432,2714,3032,48.995885576
40,-0.00019000000000000267,2863,2969,41.9957498765
41,-0.00017100000000000448,2812,3108,38.995630152
42,-0.00015200000000000283,2876,3057,29.995604034
43,-0.00013300000000000464,2839,2937,24.9958309285
44,-0.00011400000000000299,2795,3043,15.9957474075
45,-9.50000000000048e-05,2783,2997,14.9958296745
46,-7.600000000000315e-05,2740,3010,21.9958763
47,-5.700000000000496e-05,2826,2921,18.995872627
48,-3.800000000000331e-05,2754,2999,29.995870377
49,-1.9000000000005124e-05,2769,2857,23.9960444835
50,-3.469446951953614e-18,2824,3038,33.995710344
51,1.8999999999994716e-05,2889,3065,40.9955726075
52,3.799999999999637e-05,2932,2944,24.995684096
53,5.6999999999998024e-05,3507,3869,49.9932157085
54,7.599999999999621e-05,2844,2941,50.995817898
55,9.499999999999786e-05,2809,2973,48.9958244215
56,0.00011399999999999605,2867,3050,62.995627825
57,0.0001329999999999977,2718,2930,60.99601813
58,0.0001519999999999959,2800,2973,71.9958378
59,0.00017099999999999754,2829,3001,80.9957550855
60,0.00018999999999999573,2687,3077,87.9958660505
61,0.00020899999999999738,2799,2914,82.995921857
62,0.00022799999999999557,2928,3030,99.99556408
63,0.0002469999999999972,2823,3168,103.995528368
64,0.0002659999999999954,2988,3096,131.995374576
65,0.00028499999999999706,2958,3110,139.99540031
66,0.00030399999999999525,2786,3024,113.995787568
67,0.0003229999999999969,2926,3054,144.995531998
68,0.0003419999999999951,2876,3022,144.995654364
69,0.00036099999999999674,2892,2978,146.995693812
70,0.0003799999999999949,2803,3051,142.9957240235
71,0.0003989999999999966,2793,3073,134.9957085555
72,0.00041799999999999476,2964,3052,160.995476936
73,0.0004369999999999964,2915,3025,169.9955910625
74,0.0004559999999999946,2864,3106,171.995552208
75,0.00047499999999999626,2798,3105,152.995656105
76,0.0004939999999999979,2991,3040,172.99545368
77,0.0005129999999999961,2856,3105,161.99556606
78,0.0005319999999999943,2865,3062,158.995613685
79,0.0005509999999999959,2851,3016,175.995700692
80,0.0005699999999999976,2891,3069,160.9955637605
81,0.0005889999999999958,2873,2983,185.9957149205
82,0.0006079999999999974,2898,3026,154.995615326
83,0.0006269999999999956,2827,3137,166.9955658505
84,0.0006459999999999973,2914,3100,146.9954833
85,0.0006649999999999955,2870,3121,153.995521365
86,0.0006839999999999971,2974,3064,148.995443832
87,0.0007029999999999953,2889,3027,171.9956274985
88,0.000721999999999997,2912,2947,154.995709168
89,0.0007409999999999951,2951,3027,175.9955336615
90,0.0007599999999999968,2898,3105,177.995500855
91,0.000778999999999995,2937,3133,181.9953991895
92,0.0007979999999999966,2868,3067,156.995601922
93,0.0008169999999999948,2970,3053,157.995466295
94,0.0008359999999999965,2924,3049,174.995542362
95,0.0008549999999999947,2931,3153,180.9953792785
96,0.0008739999999999963,2811,3023,160.9957511735
97,0.0008929999999999945,2885,2997,155.9956768275
98,0.0009119999999999961,2856,3136,180.995521792
99,0.0009309999999999943,2957,3108,171.995404822
100,0.000949999999999996,2841,3137,156.9955438915
