,position,A channel counts,B channel counts,coincidence counts
0,-0.0009499999999999925,17784,18257,985.675317512
1,-0.0009148148148148058,17914,18402,1011.670346572
2,-0.0008796296296296226,17925,18162,1046.67444615
3,-0.0008444444444444359,17501,18545,1021.675443955
4,-0.0008092592592592526,17507,18634,947.673774562
5,-0.0007740740740740659,17629,18345,958.676595995
6,-0.0007388888888888827,17786,18609,981.669020326
7,-0.000703703703703696,17784,18759,1042.666389944
8,-0.0006685185185185127,17971,18475,1001.667985775
9,-0.000633333333333326,17694,18583,1022.671192398
10,-0.0005981481481481393,17833,18232,971.674868744
11,-0.0005629629629629561,17821,18732,1059.666177028
12,-0.0005277777777777694,17737,18853,970.665604339
13,-0.0004925925925925861,17816,18392,950.672328128
14,-0.00045740740740739944,17774,18550,975.6702923
15,-0.0004222222222222162,17590,18253,868.67892973
16,-0.0003870370370370295,17337,18228,802.683981164
17,-0.00035185185185184625,17642,18249,788.678051142
18,-0.00031666666666665955,17451,18093,764.684259057
19,-0.00028148148148147284,17584,18333,691.677632528
20,-0.0002462962962962896,17681,18463,659.673555697
21,-0.0002111111111111029,17580,18226,615.67958692
22,-0.00017592592592591966,17367,18098,503.685692034
23,-0.00014074074074073295,17357,18255,428.683147965
24,-0.00010555555555554971,17682,18176,350.678611968
25,-7.0370370370363e-05,17425,18470,248.67816025
26,-3.518518518517977e-05,17420,18205,174.6828689
27,6.938893903907228e-18,17470,17868,141.68784604
28,3.5185185185193646e-05,17252,17975,126.6898953
29,7.037037037037688e-05,17278,18265,147.68441733
30,0.00010555555555556359,17577,18518,186.674509114
31,0.00014074074074074683,17497,18228,254.681064684
32,0.00017592592592593354,17399,18071,272.685582671
33,0.00021111111111111677,17625,18270,337.67799125
34,0.0002462962962963035,17395,18546,405.67739233
35,0.0002814814814814867,17514,18362,467.678407932
36,0.0003166666666666734,17547,18625,563.673187125
37,0.00035185185185186013,17811,18489,630.670692421
38,0.00038703703703704337,17699,18662,670.669701262
39,0.0004222222222222301,17603,18608,824.672443376
40,0.0004574074074074133,17528,18404,853.677414688
41,0.0004925925925926,17380,18501,884.67845262
42,0.0005277777777777833,17644,18659,990.670780604
43,0.00056296296296297,17511,18853,978.669865117
44,0.0005981481481481532,17899,19069,1009.658683969
45,0.0006333333333333399,17665,18781,1046.668233635
46,0.0006685185185185266,17782,18740,1084.66676532
47,0.0007037037037037099,17914,18543,1017.667820698
48,0.0007388888888888966,18002,18685,1037.66363263
49,0.0007740740740740798,18094,18792,1016.659977552
50,0.0008092592592592665,17937,19108,1086.657259804
51,0.0008444444444444497,17745,18705,1064.668079775
52,0.0008796296296296365,17877,18805,982.663823015
53,0.0009148148148148197,17938,18989,1084.659375318
54,0.0009500000000000064,17603,18663,1042.671475211
