,position,A channel counts,B channel counts,coincidence counts
0,-0.0024999999999999988,1734,2487,15.995687542
1,-0.002291666666666664,1629,2511,15.995909581
2,-0.002083333333333333,1632,2493,14.995931424
3,-0.0018749999999999982,1634,2513,15.995893758
4,-0.001666666666666667,1629,2450,6.99600895
5,-0.0014583333333333323,1680,2426,16.99592432
6,-0.0012499999999999976,1616,2372,15.996166848
7,-0.0010416666666666664,1559,2347,17.996341027
8,-0.0008333333333333318,1595,2345,12.996259725
9,-0.0006250000000000006,1715,2359,20.995954315
10,-0.0004166666666666659,1529,2239,8.996576569
11,-0.00020833333333333467,1482,2340,14.99653212
12,0.0,1543,2307,14.996440299
13,0.00020833333333333467,1548,2337,16.996382324
14,0.0004166666666666659,1471,2313,14.996597577
15,0.0006250000000000006,1458,2163,14.996846346
16,0.0008333333333333318,1458,2140,18.99687988
17,0.0010416666666666664,1452,2105,7.99694354
18,0.0012499999999999976,1446,2214,11.996798556
19,0.0014583333333333323,1449,2128,22.996916528
20,0.001666666666666667,1394,2188,10.996949928
21,0.0018749999999999982,1341,2199,8.997051141
22,0.002083333333333333,1398,2124,12.997030648
23,0.0022916666666666675,1361,2127,9.997105153
24,0.0024999999999999988,1294,1999,13.997413294
