,position,A channel counts,B channel counts,coincidence counts
0,-0.0115,1726,1417,36.997554258
1,-0.01118918918918919,1732,1509,39.997386412
2,-0.010878378378378378,1820,1596,44.99709528
3,-0.010567567567567568,1673,1503,42.997485481
4,-0.010256756756756757,1795,1565,43.997190825
5,-0.009945945945945948,1916,1684,53.996773456
6,-0.009635135135135135,1840,1650,52.996964
7,-0.009324324324324324,1989,1714,53.996590854
8,-0.009013513513513514,1966,1813,51.996435642
9,-0.008702702702702703,1922,1760,40.99661728
10,-0.008391891891891892,1939,1758,44.996591238
11,-0.008081081081081081,2009,1853,53.996277323
12,-0.007770270270270271,2058,1864,64.996163888
13,-0.00745945945945946,2085,1877,52.996086455
14,-0.007148648648648649,2088,1949,69.995930488
15,-0.006837837837837838,2147,1957,66.995798321
16,-0.006527027027027028,2127,1999,54.995748127
17,-0.006216216216216217,2116,1963,71.995846292
18,-0.005905405405405406,2274,2153,67.995104078
19,-0.005594594594594595,2112,2126,70.995509888
20,-0.005283783783783785,2247,2108,77.995263324
21,-0.004972972972972974,2346,2234,82.994759036
22,-0.004662162162162163,2380,2230,69.9946926
23,-0.004351351351351352,2277,2209,72.994970107
24,-0.004040540540540542,2297,2293,87.994732979
25,-0.003729729729729729,2351,2321,70.994543329
26,-0.00341891891891892,2370,2306,84.99453478
27,-0.0031081081081081076,2512,2633,88.993385904
28,-0.0027972972972972986,2548,2628,101.993303856
29,-0.002486486486486486,2523,2548,85.993571396
30,-0.002175675675675677,2439,2669,78.993490309
31,-0.0018648648648648646,2481,2597,94.993556843
32,-0.0015540540540540555,2484,2565,97.99362854
33,-0.001243243243243243,2463,2522,86.993788314
34,-0.000932432432432434,2615,3190,82.99165815
35,-0.0006216216216216215,2693,2766,101.992551162
36,-0.0003108108108108125,2678,2566,111.993128252
37,0.0,2542,2799,105.992884942
38,0.000310810810810809,2660,2722,113.99275948
39,0.0006216216216216215,2690,2711,99.99270741
40,0.0009324324324324305,2620,2769,101.99274522
41,0.001243243243243243,2680,2782,103.99254424
42,0.001554054054054052,2636,2655,97.99300142
43,0.0018648648648648646,2670,2716,117.99274828
44,0.0021756756756756736,2713,2853,115.992259811
45,0.002486486486486486,2643,2809,99.992575813
46,0.002797297297297295,2594,2814,115.992700484
47,0.0031081081081081076,2643,2884,120.992377588
48,0.00341891891891892,2667,2749,115.992668417
49,0.003729729729729729,2722,2794,87.992394732
50,0.004040540540540542,2699,2972,127.991978572
51,0.004351351351351351,2615,2866,102.99250541
52,0.004662162162162163,2703,2889,121.992191033
53,0.004972972972972972,2646,2833,113.992503882
54,0.005283783783783785,2610,2837,118.99259543
55,0.005594594594594594,2672,2718,125.992737504
56,0.005905405405405406,2527,2874,99.992737402
57,0.006216216216216215,2457,2646,91.993498778
58,0.006527027027027028,2435,2712,85.99339628
59,0.006837837837837837,2487,2566,92.993618358
60,0.007148648648648649,2482,2642,96.993442556
61,0.007459459459459458,2514,2613,101.993430918
62,0.007770270270270271,2468,2546,91.993716472
63,0.00808108108108108,2359,2842,79.993295722
64,0.008391891891891892,2288,2702,94.993817824
65,0.008702702702702705,2385,2552,95.99391348
66,0.009013513513513514,2377,2436,76.994209628
67,0.009324324324324326,2323,2498,93.994197146
68,0.009635135135135135,2244,2425,101.9945583
69,0.009945945945945948,2210,2375,77.99475125
70,0.010256756756756757,2141,2427,85.994803793
71,0.01056756756756757,2116,2283,91.995169172
72,0.010878378378378378,2132,2206,77.995296808
73,0.01118918918918919,2093,2151,59.995497957
74,0.0115,1932,2158,70.995830744
