,position,A channel counts,B channel counts,coincidence counts
0,-0.0009499999999999925,18556,17443,954.676327692
1,-0.0009148148148148058,17873,17519,956.686882913
2,-0.0008796296296296226,17726,17700,1004.6862498
3,-0.0008444444444444359,17680,17434,988.69176688
4,-0.0008092592592592526,17608,17639,987.689412488
5,-0.0007740740740740659,18554,17992,965.666176432
6,-0.0007388888888888827,18390,17947,945.66995467
7,-0.000703703703703696,18332,17988,1064.670243984
8,-0.0006685185185185127,17977,17561,997.684305903
9,-0.000633333333333326,17661,17442,931.691956838
10,-0.0005981481481481393,17934,17656,1039.683357296
11,-0.0005629629629629561,17281,17298,896.701073262
12,-0.0005277777777777694,18042,17901,996.677030158
13,-0.0004925925925925861,17704,17550,955.6892948
14,-0.00045740740740739944,17638,17563,820.690223806
15,-0.0004222222222222162,17393,17467,849.696196469
16,-0.0003870370370370295,17885,17827,871.681164105
17,-0.00035185185185184625,17660,17691,740.68757694
18,-0.00031666666666665955,17508,17654,677.690913768
19,-0.00028148148148147284,17592,17633,691.689800264
20,-0.0002462962962962896,17761,17345,609.691935455
21,-0.0002111111111111029,17518,17495,561.69352259
22,-0.00017592592592591966,17846,17462,541.688373148
23,-0.00014074074074073295,17423,17437,427.696195149
24,-0.00010555555555554971,17557,17366,334.695105138
25,-7.0370370370363e-05,17624,17612,269.689606112
26,-3.518518518517977e-05,17433,17430,168.69614281
27,6.938893903907228e-18,17305,17445,145.698114275
28,3.5185185185193646e-05,17380,17497,130.69590214
29,7.037037037037688e-05,17388,17121,102.702300052
30,0.00010555555555556359,17159,17351,166.702274191
31,0.00014074074074074683,17160,17343,242.70239412
32,0.00017592592592593354,17298,17176,254.702889552
33,0.00021111111111111677,17614,17608,344.689852688
34,0.0002462962962963035,17677,17307,387.69406416100003
35,0.0002814814814814867,17593,17368,426.694444776
36,0.0003166666666666734,17576,17335,497.69532004
37,0.00035185185185186013,17681,17460,547.69128974
38,0.00038703703703704337,17721,17754,646.685381366
39,0.0004222222222222301,17515,17856,701.68725216
40,0.0004574074074074133,17684,17655,817.68778898
41,0.0004925925925926,17525,17820,899.6877045
42,0.0005277777777777833,17753,17653,939.686606291
43,0.00056296296296297,17410,18002,1003.68658518
44,0.0005981481481481532,17585,17727,907.688270705
45,0.0006333333333333399,17597,17620,925.68994086
46,0.0006685185185185266,17490,17701,940.69040951
47,0.0007037037037037099,18614,17956,954.665767016
48,0.0007388888888888966,18631,18052,933.663673188
49,0.0007740740740740798,18238,17887,958.673776894
50,0.0008092592592592665,17811,17898,1025.681218722
51,0.0008444444444444497,17998,18020,997.67567604
52,0.0008796296296296365,18197,17779,938.676475537
53,0.0009148148148148197,17515,18049,958.683871765
54,0.0009500000000000064,17915,17907,974.679196095
