,position,A channel counts,B channel counts,coincidence counts
0,-0.0009499999999999995,7255,7078,0.994864911
1,-0.0009148148148148127,7053,7063,1.9950184661
2,-0.0008796296296296295,7170,7021,1.994965943
3,-0.0008444444444444428,7203,7500,2.99459775
4,-0.0008092592592592596,7520,7936,0.994032128
5,-0.0007740740740740729,7317,7349,0.9946227367
6,-0.0007388888888888896,7123,7136,4.9949170272
7,-0.0007037037037037029,7104,7159,2.9949142464
8,-0.0006685185185185197,7136,7119,1.9949198816
9,-0.000633333333333333,7062,7168,2.9949379584
10,-0.0005981481481481463,7140,7070,3.99495202
11,-0.000562962962962963,7272,7403,1.9946165384
12,-0.0005277777777777763,7466,7143,1.9946670362
13,-0.0004925925925925931,7212,7305,1.994731634
14,-0.0004574074074074064,7292,7153,0.9947840324
15,-0.00042222222222222314,7153,6994,0.9949971918
16,-0.00038703703703703643,7261,7311,1.9946914829
17,-0.0003518518518518532,7536,7229,-0.0054477744
18,-0.0003166666666666665,7676,7382,2.9943335768
19,-0.0002814814814814798,7679,7610,0.994156281
20,-0.00024629629629629654,7776,7415,-0.005765904
21,-0.00021111111111110983,7558,7290,-0.0055097819999999995
22,-0.0001759259259259266,7589,7607,1.9942270477
23,-0.0001407407407407399,7337,7430,-0.005451391
24,-0.00010555555555555665,7518,7506,0.9943569892
25,-7.037037037036994e-05,7695,7596,-0.0058451219999999995
26,-3.518518518518671e-05,9022,9084,-0.008195584799999999
27,0.0,8699,8776,-0.0076342423999999996
28,3.518518518518671e-05,7939,7834,-0.0062194126
29,7.037037037036994e-05,7591,7593,-0.0057638463
30,0.00010555555555555665,9740,9956,-0.009697144
31,0.0001407407407407399,8646,8623,-0.0074554458
32,0.0001759259259259266,7793,7695,-0.0059967135
33,0.00021111111111110983,7594,7407,0.9943751242
34,0.00024629629629629654,7255,7182,1.994789459
35,0.0002814814814814798,7415,7468,1.994462478
36,0.0003166666666666665,7888,7587,0.9940153744
37,0.0003518518518518532,7665,7623,0.9941569705
38,0.00038703703703703643,7838,7598,2.9940446876
39,0.00042222222222222314,7714,7668,1.9940849048
40,0.0004574074074074064,7765,7461,2.9942065335
41,0.0004925925925925931,7671,7615,-0.0058414665
42,0.0005277777777777763,7738,7686,-0.0059474268
43,0.000562962962962963,7748,7518,0.9941750536
44,0.0005981481481481463,7770,7535,1.994145305
45,0.000633333333333333,7776,7725,2.99399304
46,0.0006685185185185197,7762,7545,0.994143571
47,0.0007037037037037029,7704,7597,-0.0058527288
48,0.0007388888888888896,7754,7574,1.9941271204
49,0.0007740740740740729,7979,7700,2.99385617
50,0.0008092592592592596,7773,7593,2.9940979611
51,0.0008444444444444428,7809,7616,2.9940526656
52,0.0008796296296296295,7793,7628,0.9940554996
53,0.0009148148148148127,7711,7700,4.99406253
54,0.0009499999999999995,7622,7750,2.99409295
