,position,A channel counts,B channel counts,coincidence counts
0,-0.0009999999999999974,25946,23352,1331.697054504
1,-0.0009591836734693868,25568,23501,1253.699563216
2,-0.0009183673469387726,25856,23550,1274.6955456
3,-0.000877551020408162,26021,23471,1212.6946305545
4,-0.0008367346938775479,26235,23748,1280.68848561
5,-0.0007959183673469372,25844,23698,1249.693774444
6,-0.0007551020408163231,25989,23694,1241.692108317
7,-0.0007142857142857124,26057,23542,1295.693283053
8,-0.0006734693877550983,26041,23529,1307.6936406555
9,-0.0006326530612244877,25752,23663,1308.695315212
10,-0.0005918367346938735,25607,23641,1275.6973124565
11,-0.0005510204081632629,25658,23721,1234.695683291
12,-0.0005102040816326522,25951,23872,1339.690248864
13,-0.0004693877551020381,25628,23723,1185.696013478
14,-0.00042857142857142747,25819,23608,1206.695232524
15,-0.00038775510204081334,25242,23791,975.699733789
16,-0.0003469387755102027,25463,23770,895.697372245
17,-0.00030612244897958857,25427,23557,771.7005080805
18,-0.0002653061224489779,25790,23525,653.696645125
19,-0.0002244897959183638,25377,23104,678.706844896
20,-0.00018367346938775314,25256,23163,527.707497636
21,-0.0001428571428571425,25274,23244,475.706265572
22,-0.00010204081632652837,25065,23141,376.7099854175
23,-6.122448979591771e-05,25159,23180,293.70840719
24,-2.040816326530359e-05,25304,23305,179.70514514
25,2.040816326530706e-05,25310,23150,105.70703675
26,6.122448979592118e-05,25031,23392,104.707237424
27,0.00010204081632653184,25454,23137,208.705535401
28,0.00014285714285714596,25344,23143,295.706731904
29,0.0001836734693877566,25335,23186,415.706291345
30,0.00022448979591836726,25324,23267,552.705393246
31,0.0002653061224489814,25425,23158,650.705603925
32,0.00030612244897959204,25490,23443,704.701218965
33,0.00034693877551020616,25488,23562,818.699725872
34,0.0003877551020408168,25623,23834,922.694650709
35,0.00042857142857143093,25487,23695,1004.6980427675
36,0.0004693877551020416,25552,23589,1069.698626936
37,0.0005102040816326557,25742,23587,1083.696411723
38,0.0005510204081632664,25457,23624,1168.699301916
39,0.0005918367346938805,25511,23642,1226.698434469
40,0.0006326530612244911,25350,23551,1217.701491075
41,0.0006734693877551018,25131,23708,1217.702097126
42,0.0007142857142857159,25371,23617,1147.7004065465
43,0.0007551020408163266,25484,23400,1218.7018372
44,0.0007959183673469407,25296,23347,1191.704707144
45,0.0008367346938775513,25606,23592,1247.697951624
46,0.0008775510204081655,25305,23854,1255.698187265
47,0.0009183673469387761,25614,23644,1198.697191292
48,0.0009591836734693868,25618,23696,1231.696477936
49,0.0010000000000000009,25533,23850,1196.695518975
