,position,A channel counts,B channel counts,coincidence counts
0,-0.000949999999999996,14397,14163,769.8980476445
1,-0.0008941176470588195,14326,14061,772.899281057
2,-0.0008382352941176431,14245,14135,771.8993234625
3,-0.0007823529411764667,14158,13963,743.901155923
4,-0.0007264705882352902,14313,13992,744.899866252
5,-0.0006705882352941138,14241,14276,812.898347742
6,-0.0006147058823529374,14391,14148,776.898198066
7,-0.0005588235294117609,14206,14213,808.899045061
8,-0.0005029411764705845,14320,13995,724.8997958
9,-0.00044705882352940804,14273,13858,615.901102383
10,-0.0003911764705882316,14251,13870,605.901169315
11,-0.00033529411764705516,14094,14058,552.900933274
12,-0.0002794117647058787,15158,15236,493.884526356
13,-0.00022352941176470228,14849,15229,403.8869322895
14,-0.00016764705882352585,14015,14383,318.8992111275
15,-0.00011176470588234941,13844,14013,176.903002014
16,-5.588235294117297e-05,14846,15454,108.885284958
17,3.469446951953614e-18,14699,15340,73.88725867
18,5.588235294117991e-05,14120,13915,123.9017601
19,0.00011176470588235635,14102,13729,162.903196821
20,0.00016764705882353279,13818,13843,245.904358713
21,0.00022352941176470922,14128,13900,316.9018104
22,0.00027941176470588566,14156,13990,396.90097878
23,0.0003352941176470621,14327,14255,527.8978843075
24,0.00039117647058823854,14231,14105,598.8996358725
25,0.000447058823529415,14127,14305,694.8989566325
26,0.0005029411764705914,14412,14370,801.89644978
27,0.0005588235294117679,14256,14546,826.896316112
28,0.0006147058823529443,14478,14236,791.896945596
29,0.0006705882352941207,14330,14518,788.89597853
30,0.0007264705882352972,14485,14564,820.89452023
31,0.0007823529411764736,15416,15512,767.880433504
32,0.00083823529411765,15426,15807,811.878080609
33,0.0008941176470588265,14799,14815,757.8903764075
34,0.0009500000000000029,14203,14453,834.8973620205
