,position,A channel counts,B channel counts,coincidence counts
0,-0.0009999999999999974,20782,20909,772.782734581
1,-0.0009591836734693868,20898,20995,796.780623245
2,-0.0009183673469387726,21203,20740,828.78012489
3,-0.000877551020408162,21882,21129,753.768827611
4,-0.0008367346938775479,20889,20645,749.7843732975
5,-0.0007959183673469372,21042,20777,816.781405183
6,-0.0007551020408163231,20797,20859,828.7830976885
7,-0.0007142857142857124,21035,20772,747.78153049
8,-0.0006734693877550983,20838,20695,756.784378795
9,-0.0006326530612244877,21056,20241,763.786902752
10,-0.000591836734693877,21091,20531,791.7834903395
11,-0.0005510204081632629,20637,20527,801.7881921505
12,-0.0005102040816326522,20515,20528,787.78943404
13,-0.0004693877551020381,20357,20168,710.794720012
14,-0.00042857142857142747,20176,20300,685.7952136
15,-0.00038775510204081334,19974,19993,632.800329909
16,-0.0003469387755102027,19901,20113,538.7998655935
17,-0.00030612244897958857,20749,20321,530.7891797855
18,-0.0002653061224489779,20764,19707,508.795401926
19,-0.0002244897959183638,20671,20006,500.793227987
20,-0.00018367346938775314,20711,20187,469.7909535215
21,-0.0001428571428571425,20505,20203,453.7928687425
22,-0.00010204081632652837,20708,19910,446.79385186
23,-6.122448979591771e-05,20713,19995,449.7929217825
24,-2.040816326530359e-05,20894,20008,409.790976424
25,2.040816326530706e-05,20889,19985,357.7912666675
26,6.122448979592118e-05,20801,20144,362.790492328
27,0.00010204081632653184,21514,20539,314.779061977
28,0.00014285714285714596,21651,20141,294.7819636045
29,0.0001836734693877566,21515,20768,340.77658824
30,0.00022448979591837073,21631,20445,342.7788771025
31,0.0002653061224489814,21710,20729,408.774986705
32,0.00030612244897959204,21607,20532,422.778182538
33,0.00034693877551020616,21105,20761,499.7809195475
34,0.0003877551020408168,19873,19544,551.805801044
35,0.00042857142857143093,20045,19654,584.803017785
36,0.0004693877551020416,19993,20001,670.8000600035
37,0.0005102040816326557,20459,20213,727.7932311165
38,0.0005510204081632664,20005,19802,742.801930495
39,0.000591836734693877,19891,20057,749.8005231065
40,0.0006326530612244911,20551,20026,764.794222837
41,0.0006734693877551018,20703,20058,781.792369613
42,0.0007142857142857159,20559,19674,748.797761117
43,0.0007551020408163266,20408,19714,722.798838344
44,0.0007959183673469407,20399,19870,715.797335935
45,0.0008367346938775513,20092,19734,720.801752236
46,0.0008775510204081655,20077,19494,652.804309481
47,0.0009183673469387761,20103,19675,740.8022367375
48,0.0009591836734693902,20242,19669,719.800930051
49,0.0010000000000000009,20092,19685,743.80224449
