,position,A channel counts,B channel counts,coincidence counts
0,-0.0009499999999999995,1566,1593,144.997505362
1,-0.0009148148148148127,1654,1538,120.997456148
2,-0.0008796296296296295,1604,1496,117.997600416
3,-0.0008444444444444428,1579,1535,120.997576235
4,-0.0008092592592592596,1552,1545,109.99760216
5,-0.0007740740740740729,1617,1553,113.997488799
6,-0.0007388888888888896,1609,1565,125.997481915
7,-0.0007037037037037029,1565,1542,132.99758677
8,-0.0006685185185185197,1628,1625,153.9973545
9,-0.000633333333333333,1616,1577,140.997451568
10,-0.0005981481481481463,1619,1546,125.997497026
11,-0.000562962962962963,1590,1594,107.99746554
12,-0.0005277777777777763,1626,1564,106.997456936
13,-0.0004925925925925931,1611,1552,96.997499728
14,-0.0004574074074074064,1611,1513,90.997562557
15,-0.00042222222222222314,1609,1529,88.997539839
16,-0.00038703703703703643,1588,1487,85.997638644
17,-0.0003518518518518532,1576,1623,64.997442152
18,-0.0003166666666666665,1551,1580,76.99754942
19,-0.0002814814814814798,1596,1534,81.997551736
20,-0.00024629629629629654,1551,1541,62.997609909
21,-0.00021111111111110983,1527,1519,50.997680487
22,-0.0001759259259259266,1587,1619,51.997430647
23,-0.0001407407407407399,1564,1502,31.997650872
24,-0.00010555555555555665,1504,1533,19.997694368
25,-7.037037037036994e-05,1550,1556,15.9975882
26,-3.518518518518671e-05,1498,1579,13.997634658
27,0.0,1555,1525,24.997628625
28,3.518518518518671e-05,1553,1561,21.997575767
29,7.037037037036994e-05,1550,1561,36.99758045
30,0.00010555555555555665,1604,1510,37.99757796
31,0.0001407407407407399,1534,1517,48.997672922
32,0.0001759259259259266,1570,1529,54.99759947
33,0.00021111111111110983,1581,1481,56.997658539
34,0.00024629629629629654,1623,1490,90.99758173
35,0.0002814814814814798,1480,1544,74.99771488
36,0.0003166666666666665,1529,1598,85.997556658
37,0.0003518518518518532,1610,1597,116.99742883
38,0.00038703703703703643,1590,1613,119.99743533
39,0.00042222222222222314,1552,1546,96.997600608
40,0.0004574074074074064,1546,1623,109.997490842
41,0.0004925925925925931,1514,1487,105.997748682
42,0.0005277777777777763,1712,1608,132.997247104
43,0.000562962962962963,1654,1568,131.997406528
44,0.0005981481481481463,1623,1614,128.997380478
45,0.000633333333333333,1633,1515,112.997526005
46,0.0006685185185185197,1628,1549,125.997478228
47,0.0007037037037037029,1587,1483,124.997646479
48,0.0007388888888888896,1554,1604,114.997507384
49,0.0007740740740740729,1653,1605,118.997346935
50,0.0008092592592592596,1548,1538,109.997619176
51,0.0008444444444444428,1609,1548,121.997509268
52,0.0008796296296296295,1573,1565,108.997538255
53,0.0009148148148148127,1633,1651,114.997303917
54,0.0009499999999999995,1554,1606,105.997504276
