,position,A channel counts,B channel counts,coincidence counts
0,-0.005999999999999997,2559,3429,177.991225189
1,-0.0055862068965517216,2568,3460,158.99111472
2,-0.005172413793103445,2622,3598,183.990566044
3,-0.00475862068965517,2617,3668,179.990400844
4,-0.004344827586206893,2696,3691,179.990049064
5,-0.003931034482758618,2671,3661,180.990221469
6,-0.003517241379310341,2675,3572,161.9904449
7,-0.003103448275862066,2610,3717,176.99029863
8,-0.0026896551724137907,2756,3632,185.989990208
9,-0.002275862068965514,2724,3730,172.98983948
10,-0.0018620689655172388,2648,3816,188.989895232
11,-0.0014482758620689637,2722,3756,194.989776168
12,-0.0010344827586206869,2649,3716,190.990156316
13,-0.00062068965517241,2641,3890,173.98972651
14,-0.00020689655172413668,2558,3842,193.990172164
15,0.00020689655172414015,2654,3849,154.989784754
16,0.000620689655172417,2626,3688,192.990315312
17,0.0010344827586206938,2578,3704,179.990451088
18,0.0014482758620689672,2678,3712,181.990059264
19,0.001862068965517244,2519,3701,180.990677181
20,0.002275862068965521,2601,3637,187.990540163
21,0.002689655172413794,2484,3627,157.990990532
22,0.003103448275862071,2467,3642,168.991015186
23,0.003517241379310348,2497,3771,165.990583813
24,0.003931034482758621,2387,3570,159.99147841
25,0.004344827586206898,2241,3480,131.99220132
26,0.004758620689655175,2290,3529,137.99191859
27,0.005172413793103448,2232,3510,149.99216568
28,0.005586206896551725,2196,3420,149.99248968
29,0.006000000000000002,2042,3352,110.993155216
