,position,A channel counts,B channel counts,coincidence counts
0,-0.0009499999999999995,14361,13950,1006.79966405
1,-0.0009148148148148127,14490,13837,1007.79950187
2,-0.0008796296296296295,14431,14016,1004.797735104
3,-0.0008444444444444428,14342,13935,943.80014423
4,-0.0008092592592592596,14182,13654,979.806358972
5,-0.0007740740740740729,14388,13758,983.802049896
6,-0.0007388888888888896,14461,13795,1006.800510505
7,-0.0007037037037037029,14411,14055,960.797453395
8,-0.0006685185185185197,14484,14133,959.795297628
9,-0.000633333333333333,14499,14096,990.795622096
10,-0.0005981481481481463,14248,13803,963.803334856
11,-0.000562962962962963,14431,13891,994.799538979
12,-0.0005277777777777763,14087,13834,873.805120442
13,-0.0004925925925925931,14188,13965,863.80186458
14,-0.0004574074074074064,14268,13713,794.804342916
15,-0.00042222222222222314,14305,13895,784.801232025
16,-0.00038703703703703643,14322,13804,715.802299112
17,-0.0003518518518518532,14305,13703,660.803978585
18,-0.0003166666666666665,14153,13794,637.804773518
19,-0.0002814814814814798,14183,14110,654.79987787
20,-0.00024629629629629654,14183,13723,557.805366691
21,-0.00021111111111110983,14363,13589,469.804821193
22,-0.0001759259259259266,14168,13647,377.806649304
23,-0.0001407407407407399,14082,13787,289.805851466
24,-0.00010555555555555665,14130,13501,228.80923087
25,-7.037037037036994e-05,13890,13396,129.81392956
26,-3.518518518518671e-05,13697,13540,101.81454262
27,0.0,14003,13251,144.814446247
28,3.518518518518671e-05,13975,13434,151.81225985
29,7.037037037036994e-05,13920,13710,244.8091568
30,0.00010555555555555665,13770,13597,271.81276931
31,0.0001407407407407399,14036,13519,312.810247316
32,0.0001759259259259266,13942,13662,361.809524396
33,0.00021111111111110983,14220,13719,459.80491582
34,0.00024629629629629654,14220,13748,528.80450344
35,0.0002814814814814798,14292,13697,605.804242476
36,0.0003166666666666665,14217,13861,665.802938163
37,0.0003518518518518532,14017,13940,738.80460302
38,0.00038703703703703643,14351,13826,786.801583074
39,0.00042222222222222314,14451,13830,884.80014267
40,0.0004574074074074064,14385,14062,927.79771813
41,0.0004925925925925931,14580,13786,936.79900012
42,0.0005277777777777763,14453,14000,988.797658
43,0.000562962962962963,14512,14044,1038.796193472
44,0.0005981481481481463,14580,14311,1065.79134562
45,0.000633333333333333,14297,14004,986.799784812
46,0.0006685185185185197,14304,13947,1016.800502112
47,0.0007037037037037029,14377,14111,1018.797126153
48,0.0007388888888888896,14423,13983,945.798323191
49,0.0007740740740740729,14358,14056,987.798183952
50,0.0008092592592592596,14440,14039,1031.79727684
51,0.0008444444444444428,14401,13841,1026.800675759
52,0.0008796296296296295,14356,14063,978.798111572
53,0.0009148148148148127,14350,14006,1043.7990139
54,0.0009499999999999995,14232,13886,988.802374448
