,position,A channel counts,B channel counts,coincidence counts
0,-0.0010350000000000012,83911,86474,1983.743880186
1,-0.0009741176470588232,87160,96615,2140.5790366
2,-0.0009132352941176487,87748,100470,2150.18395844
3,-0.0008523529411764708,85810,88565,2213.40023735
4,-0.0007914705882352963,86243,88264,2156.387847848
5,-0.0007305882352941183,85571,88785,2184.402578765
6,-0.0006697058823529438,85196,88533,2168.457342532
7,-0.0006088235294117658,86786,89144,2304.263548816
8,-0.0005479411764705913,86406,88754,2207.331121876
9,-0.00048705882352941335,87157,89059,2234.237884737
10,-0.0004261764705882354,86753,89284,2200.254345148
11,-0.0003652941176470609,86801,89001,2021.274624199
12,-0.0003044117647058829,86004,89030,1700.34306388
13,-0.0002435294117647084,85693,88859,1488.385405713
14,-0.00018264705882353044,85662,89333,1270.347556554
15,-0.00012176470588235594,85935,88862,921.36364403
16,-6.088235294117797e-05,85995,88845,674.359774225
17,0.0,85956,88865,420.36152006
18,6.08823529411745e-05,85767,88626,160.398813858
19,0.00012176470588235247,85904,88896,305.363478016
20,0.00018264705882352697,85777,89071,458.359756833
21,0.00024352941176470494,85706,89446,860.333941124
22,0.00030441176470587944,86079,89725,1104.276561725
23,0.0003652941176470574,86906,89419,1391.228952386
24,0.0004261764705882319,86451,89807,1547.236095043
25,0.0004870588235294099,86880,89753,1708.20225936
26,0.0005479411764705844,86640,90082,1991.19529552
27,0.0006088235294117623,87133,90392,2355.123873864
28,0.0006697058823529403,87601,90410,2319.07999359
29,0.0007305882352941148,86875,90328,2296.152755
30,0.0007914705882352928,87182,90593,2303.101921074
31,0.0008523529411764673,87217,90460,2240.11035018
32,0.0009132352941176453,87074,90721,2293.100559646
33,0.0009741176470588198,87352,90183,2292.122334584
34,0.0010349999999999977,87232,90393,2274.114837824
