,position,A channel counts,B channel counts,coincidence counts
0,-0.0010000000000000009,26645,23803,1223.6828845325
1,-0.0008947368421052641,26584,23653,1257.685604324
2,-0.0007894736842105274,26823,23750,1330.681476875
3,-0.0006842105263157906,26534,24147,1246.679641751
4,-0.0005789473684210539,26757,23835,1337.6811234525
5,-0.0004736842105263171,27082,23948,1260.675720132
6,-0.00036842105263158037,27011,23991,1097.6759895495
7,-0.0002631578947368436,27202,24111,875.672066289
8,-0.00015789473684210686,26337,23789,653.6867345535
9,-5.263157894737011e-05,26146,23865,498.688012855
10,5.263157894736664e-05,26092,23454,229.694019116
11,0.0001578947368421034,25795,23646,300.695025715
12,0.00026315789473684015,26033,23763,513.6906889105
13,0.0003684210526315769,26225,23832,781.6875029
14,0.00047368421052631365,26709,24268,1141.675912994
15,0.0005789473684210504,26731,24366,1246.674336227
16,0.0006842105263157872,26552,24569,1334.673821956
17,0.0007894736842105239,26519,24125,1287.6801145625
18,0.0008947368421052607,26605,24278,1281.677041905
19,0.0009999999999999974,26536,24349,1380.676937468
