,position,A channel counts,B channel counts,coincidence counts
0,-0.0009499999999999995,8095,8037,18.9934940485
1,-0.0009148148148148127,8108,7948,17.9935557616
2,-0.0008796296296296295,8440,8311,20.992985516
3,-0.0008444444444444428,8638,8386,24.9927561732
4,-0.0008092592592592596,8745,8510,20.992558005
5,-0.0007740740740740729,8649,8425,16.9927132175
6,-0.0007388888888888896,8560,8509,21.992716296
7,-0.0007037037037037029,8471,8472,18.9928233688
8,-0.0006685185185185197,8497,8363,18.9928939589
9,-0.000633333333333333,8406,8396,17.9929423224
10,-0.0005981481481481463,8539,8343,25.9928759123
11,-0.000562962962962963,8397,8428,20.9929230084
12,-0.0005277777777777763,8469,8503,23.9927988093
13,-0.0004925925925925931,8552,8405,15.992812044
14,-0.0004574074074074064,8444,8570,12.992763492
15,-0.00042222222222222314,8299,8323,8.9930927423
16,-0.00038703703703703643,8412,8327,15.9929953276
17,-0.0003518518518518532,8148,8362,16.9931866424
18,-0.0003166666666666665,8494,8227,14.9930119862
19,-0.0002814814814814798,8497,8379,13.9928803637
20,-0.00024629629629629654,8524,8445,15.992801482
21,-0.00021111111111110983,8371,8478,8.9929030662
22,-0.0001759259259259266,8213,8288,8.9931930656
23,-0.0001407407407407399,7761,8087,5.9937236793
24,-0.00010555555555555665,8342,8124,4.9932229592
25,-7.037037037036994e-05,8278,8498,2.9929653556
26,-3.518518518518671e-05,8170,8552,-0.006986984
27,0.0,7921,8033,1.9936370607
28,3.518518518518671e-05,8047,7890,0.993650917
29,7.037037037036994e-05,8181,8254,0.9932474026
30,0.00010555555555555665,8409,8294,2.9930255754
31,0.0001407407407407399,8414,8223,1.9930811678
32,0.0001759259259259266,8033,8060,2.993525402
33,0.00021111111111110983,8083,7823,5.9936766691
34,0.00024629629629629654,7919,7869,6.9937685389
35,0.0002814814814814798,8063,8209,9.9933810833
36,0.0003166666666666665,8139,8163,9.9933561343
37,0.0003518518518518532,8016,8172,7.9934493248
38,0.00038703703703703643,8068,7966,10.9935730312
39,0.00042222222222222314,8540,8288,10.992922048
40,0.0004574074074074064,8524,8536,6.9927239136
41,0.0004925925925925931,8552,8328,21.9928778944
42,0.0005277777777777763,9325,9487,14.9911533725
43,0.000562962962962963,9657,10121,19.9902261503
44,0.0005981481481481463,9432,10025,23.99054442
45,0.000633333333333333,8431,8792,17.9925874648
46,0.0006685185185185197,8338,8316,22.9930661192
47,0.0007037037037037029,8695,8327,26.9927596735
48,0.0007388888888888896,8614,8816,21.9924058976
49,0.0007740740740740729,9522,9852,13.9906189256
50,0.0008092592592592596,9669,10052,19.9902807212
51,0.0008444444444444428,10336,10326,25.9893270464
52,0.0008796296296296295,10129,10826,23.9890343446
53,0.0009148148148148127,10163,10411,28.9894193007
54,0.0009499999999999995,10088,10438,17.9894701456
