,position,A channel counts,B channel counts,coincidence counts
0,-0.0009499999999999995,14155,14797,743.8952742325
1,-0.0008769230769230772,14312,15082,796.892073208
2,-0.000803846153846155,14167,14856,822.894767524
3,-0.0007307692307692293,14374,14646,796.894739198
4,-0.000657692307692307,14270,14670,815.89532955
5,-0.0005846153846153848,14560,15558,813.88673776
6,-0.0005115384615384626,14335,15486,707.889004095
7,-0.0004384615384615369,14493,14712,652.893389492
8,-0.00036538461538461464,14495,15510,603.887591275
9,-0.0002923076923076924,14366,15527,531.888469559
10,-0.00021923076923077017,14426,14966,460.892050242
11,-0.00014615384615384447,13843,15067,241.8957137595
12,-7.307692307692223e-05,13999,15021,180.8948605105
13,0.0,13975,15249,141.8934476125
14,7.307692307692223e-05,14103,15272,175.892309492
15,0.00014615384615384447,14248,15319,273.890867444
16,0.00021923076923077017,14556,14915,369.89144863
17,0.0002923076923076924,14363,14969,508.8925001265
18,0.00036538461538461464,14404,15101,643.891242598
19,0.0004384615384615369,14383,15136,775.891149456
20,0.0005115384615384626,14310,15233,821.891007885
21,0.0005846153846153848,14343,15255,780.8905987675
22,0.000657692307692307,14361,14704,746.894417928
23,0.0007307692307692293,14449,15306,815.889421803
24,0.000803846153846155,14399,15180,798.89071159
25,0.0008769230769230772,14613,15598,799.886033213
26,0.0009499999999999995,14411,15287,806.8898495215
