,position,A channel counts,B channel counts,coincidence counts
0,-0.006000000000000002,35522,28477,370.988440006
1,-0.005500000000000001,35428,28319,406.996714468
2,-0.005000000000000001,36491,30034,414.904029306
3,-0.004500000000000002,36417,29994,401.907708502
4,-0.004000000000000002,37531,31874,491.803736906
5,-0.0035000000000000014,38173,31932,496.781059764
6,-0.0030000000000000027,38476,33146,515.724674504
7,-0.0025000000000000022,38336,33135,528.72973664
8,-0.0020000000000000018,39299,34062,529.661397462
9,-0.0015000000000000013,40039,35186,576.591187746
10,-0.0010000000000000009,40393,35565,599.563422955
11,-0.0005000000000000004,40894,36526,610.506305756
12,0.0,41391,37373,674.453094157
13,0.0005000000000000004,41981,38010,694.40430219
14,0.0009999999999999974,42369,38348,669.375233588
15,0.0014999999999999979,42710,38852,668.34063108
16,0.0019999999999999983,42949,39367,495.309226717
17,0.0024999999999999988,43132,39902,366.278946936
18,0.002999999999999999,43783,40576,730.223460992
19,0.003499999999999996,44272,41292,721.171920576
20,0.003999999999999997,44227,41541,662.162766193
21,0.004499999999999997,44554,41783,747.138400218
22,0.0049999999999999975,44451,41543,726.153372107
23,0.005499999999999998,44658,41433,748.149685086
24,0.005999999999999998,45216,41957,798.102872288
