,position
0,0.017500145755597014
1,0.01750020405783582
2,0.017498280083955223
3,0.017494286380597013
4,0.01748828125
5,0.017480148087686567
6,0.017470061800373134
7,0.017457847481343283
8,0.017443475979477614
9,0.017427180503731342
10,0.017408931902985075
11,0.017388788479477613
12,0.017365963152985074
13,0.017341476212686568
14,0.017318330223880598
15,0.017296729244402984
16,0.01727783931902985
17,0.017260523554104477
18,0.017245569029850746
19,0.01723271338619403
20,0.017221665111940298
21,0.017212744869402986
22,0.017205923507462688
23,0.017201201026119405
24,0.017198402518656716
25,0.017197469682835823
26,0.017198723180970148
27,0.017202104710820895
28,0.017207555970149255
29,0.017214902052238804
30,0.01722440531716418
31,0.01723612406716418
32,0.017249737639925374
33,0.01726542094216418
34,0.01728302821828358
35,0.01730302588619403
36,0.017324597714552237
37,0.017348589085820897
38,0.017372493003731344
39,0.017394706156716417
40,0.017414208255597016
41,0.01743210704291045
42,0.017447790345149254
43,0.01746140391791045
44,0.01747303521455224
45,0.017482538479477613
46,0.01749003031716418
47,0.01749542327425373
48,0.017498746501865673
49,0.01750008745335821
50,0.017500116604477613
51,0.017500145755597014
52,0.017500116604477613
53,0.017500116604477613
54,0.017502215485074628
55,0.017506471548507464
56,0.01751259328358209
57,0.017520930503731342
58,0.01752909281716418
59,0.017534893889925372
60,0.017538683535447762
61,0.017540665811567165
62,0.01754084071828358
63,0.01754084071828358
64,0.01754084071828358
65,0.01754084071828358
66,0.01754081156716418
67,0.017542152518656717
68,0.017545534048507463
69,0.01755116021455224
70,0.01755859375
71,0.017567251632462685
72,0.01757395638992537
73,0.017578562266791043
74,0.0175810692630597
75,0.017581681436567163
76,0.017581681436567163
77,0.017581681436567163
78,0.017581681436567163
79,0.017581652285447762
80,0.017583547108208954
81,0.017587511660447763
82,0.017593720848880598
83,0.01760185401119403
84,0.017609987173507462
85,0.017616196361940298
86,0.017620277518656715
87,0.017622230643656717
88,0.017622493003731345
89,0.017622493003731345
90,0.017622493003731345
91,0.017622493003731345
92,0.017622493003731345
93,0.017624562733208955
94,0.017628731343283584
95,0.01763496968283582
96,0.01764324860074627
97,0.01765129430970149
98,0.017657299440298507
99,0.01766123484141791
100,0.0176631005130597
101,0.01766327541977612
102,0.01766327541977612
103,0.01766327541977612
104,0.01766327541977612
105,0.017663304570895523
106,0.017665403451492537
107,0.01766951375932836
108,0.01767569379664179
109,0.017683914412313432
110,0.017691930970149254
111,0.017698023554104478
112,0.017701988106343283
113,0.017703882929104478
114,0.0177041161380597
115,0.0177041161380597
116,0.0177041161380597
117,0.0177041161380597
118,0.01770417444029851
119,0.01770644822761194
120,0.017710820895522388
121,0.01771708838619403
122,0.0177255713619403
123,0.01773350046641791
124,0.0177392432369403
125,0.017743003731343285
126,0.017744752798507464
127,0.017744898554104476
128,0.017744898554104476
129,0.017744898554104476
130,0.017744898554104476
131,0.017746326958955224
132,0.01774991254664179
133,0.01775565531716418
134,0.017763409514925374
135,0.017771921641791043
