,position,A channel counts,B channel counts,coincidence counts
0,-0.004,17062,17012,1049.709741256
1,-0.0034666666666666665,17137,16692,1094.713949196
2,-0.002933333333333333,17281,16893,1136.708072067
3,-0.0023999999999999994,17286,16989,1068.706328146
4,-0.0018666666666666658,17600,16798,1109.7043552
5,-0.0013333333333333322,17583,16493,1112.710003581
6,-0.0007999999999999986,17532,16789,1100.705655252
7,-0.0002666666666666685,17741,16689,1087.703920451
8,0.0002666666666666685,17374,16449,1079.714215074
9,0.0007999999999999986,17172,16423,1088.717984244
10,0.0013333333333333357,17091,16220,1036.72278398
11,0.0018666666666666658,17070,15859,972.72928687
12,0.0023999999999999994,16809,15658,1005.736804678
13,0.002933333333333333,17076,15768,1037.730745632
14,0.0034666666666666665,16531,15448,948.744629112
15,0.004,16538,15137,915.749664294
