,position,A channel counts,B channel counts,coincidence counts
0,-0.0030000000000000027,20740,20611,689.78626393
1,-0.002959731543624163,20917,20513,776.7854647895
2,-0.0029194630872483255,20120,20210,704.7966874
3,-0.002879194630872486,20557,19855,714.7959203825
4,-0.0028389261744966483,20691,20283,714.7901622235
5,-0.002798657718120809,21138,20725,778.780957475
6,-0.0027583892617449694,20687,20926,720.783551919
7,-0.00271812080536913,21412,20362,730.782004428
8,-0.0026778523489932905,21005,20649,763.7831338775
9,-0.002637583892617451,21021,20645,753.7830107275
10,-0.002597315436241615,21148,20710,698.78101246
11,-0.0025570469798657756,21888,21503,782.764671168
12,-0.002516778523489936,21382,21345,762.771800605
13,-0.0024765100671140967,21110,20688,702.78163816
14,-0.0024362416107382573,21029,20522,747.784221431
15,-0.002395973154362418,21004,20626,734.783385748
16,-0.0023557046979865784,20966,20801,731.781943117
17,-0.0023154362416107424,21203,20525,700.7824042125
18,-0.002275167785234903,21207,21005,730.7772734825
19,-0.0022348993288590635,21209,20689,712.7806034995
20,-0.002194630872483224,21129,20883,689.7793815465
21,-0.0021543624161073846,21270,20920,658.7775158
22,-0.002114093959731545,21091,20610,735.782657245
23,-0.002073825503355709,21751,20769,691.7741267405
24,-0.0020335570469798697,21414,20787,695.777433591
25,-0.0019932885906040303,21186,20815,727.779506705
26,-0.0019530201342281908,22215,21687,752.7591116475
27,-0.0019127516778523514,21454,21125,767.773392125
28,-0.001872483221476512,20981,20637,709.7835075515
29,-0.001832214765100676,20981,20494,755.785007693
30,-0.0017919463087248365,21267,20707,736.7798121155
31,-0.001751677852348997,22190,21218,732.76458629
32,-0.0017114093959731576,22010,21185,737.766859075
33,-0.0016711409395973181,21771,21197,698.7692600565
34,-0.0016308724832214787,22151,21580,756.76099071
35,-0.0015906040268456392,22527,21263,746.7605041995
36,-0.0015503355704698032,22221,20813,749.7687571635
37,-0.0015100671140939638,21878,21044,731.769799684
38,-0.0014697986577181243,21851,21265,700.7676692425
39,-0.001429530201342285,21926,21339,685.766060543
40,-0.0013892617449664454,21146,20328,700.785072056
41,-0.001348993288590606,21329,20270,747.783830585
42,-0.0013087248322147665,21272,20528,721.781664192
43,-0.0012684563758389306,21159,20243,695.7858391815
44,-0.0012281879194630911,20923,20504,728.785497404
45,-0.0011879194630872517,21161,20653,756.7814809335
46,-0.0011476510067114122,21087,20377,731.7851551005
47,-0.0011073825503355728,22323,21573,722.7592129605
48,-0.0010671140939597333,22525,21643,757.7562457125
49,-0.0010268456375838939,22614,21182,805.760495126
50,-0.0009865771812080579,22176,21058,767.766508896
51,-0.0009463087248322184,22019,20941,710.7694500605
52,-0.000906040268456379,21496,20772,711.776742544
53,-0.0008657718120805395,20727,19681,798.7960359565
54,-0.0008255033557047001,20539,20308,724.791446994
55,-0.0007852348993288641,20817,20439,741.7872606685
56,-0.0007449664429530246,20881,20614,786.784779533
57,-0.0007046979865771852,20942,20305,785.787386345
58,-0.0006644295302013457,21188,20301,687.784931206
59,-0.0006241610738255063,20955,20422,669.786028495
60,-0.0005838926174496668,20729,20168,728.790968764
61,-0.0005436241610738274,20899,20535,739.7854195175
62,-0.0005033557046979914,20880,20227,722.78883012
63,-0.00046308724832215195,20840,19824,664.79343392
64,-0.0004228187919463125,20698,19703,581.796093653
65,-0.00038255033557047305,20556,19661,539.797924242
66,-0.0003422818791946336,20646,19946,512.794097442
67,-0.00030201342281879415,20507,19628,435.798744302
68,-0.0002617449664429547,20563,19571,379.7987807635
69,-0.00022147651006711871,20682,20050,346.79266295
70,-0.00018120805369127926,20760,19693,297.79558666
71,-0.0001409395973154398,20478,19573,253.799592053
72,-0.00010067114093960036,20710,19562,201.79743549
73,-6.040268456376091e-05,20668,19761,170.795789826
74,-2.013422818792146e-05,20693,19833,129.7947978655
75,2.013422818791452e-05,20578,19920,93.79504312
76,6.040268456375397e-05,20783,19873,137.7934897205
77,0.00010067114093959342,20710,20236,180.79045622
78,0.00014093959731543287,20873,20150,226.789704525
79,0.00018120805369127232,20845,20104,321.79046606
80,0.00022147651006711178,20623,20068,374.793068818
81,0.00026174496644294776,20551,20185,425.7925890325
82,0.0003020134228187872,20494,19502,462.800163006
83,0.00034228187919462666,21043,19832,508.791337612
84,0.0003825503355704661,20945,19922,550.791366855
85,0.00042281879194630556,20749,19700,604.79562235
86,0.000463087248322145,20658,19807,604.795413497
87,0.0005033557046979845,20614,19937,690.794509341
88,0.0005436241610738204,20448,20027,728.795243952
89,0.0005838926174496599,20706,19893,759.794047771
90,0.0006241610738254993,20703,19966,702.793321951
91,0.0006644295302013388,20626,19813,657.795668531
92,0.0007046979865771782,20536,19809,731.796601188
