,position,A channel counts,B channel counts,coincidence counts
0,-0.0115,17194,13660,847.76512996
1,-0.011267676767676768,17105,13567,870.767936465
2,-0.011035353535353537,17165,13490,836.76844415
3,-0.010803030303030304,17269,13730,896.76289663
4,-0.01057070707070707,17259,13571,841.765778111
5,-0.01033838383838384,17196,13618,842.765824872
6,-0.010106060606060606,17941,13864,901.751265976
7,-0.009873737373737375,17544,13722,956.759261232
8,-0.009641414141414142,17793,13855,920.753477985
9,-0.00940909090909091,17725,13578,858.75932995
10,-0.009176767676767677,17869,13865,900.752246315
11,-0.008944444444444446,17805,13722,871.75567979
12,-0.008712121212121213,17964,13801,914.752078836
13,-0.00847979797979798,17895,13710,832.75465955
14,-0.008247474747474748,18018,13741,853.752414662
15,-0.008015151515151517,18029,13828,882.750694988
16,-0.007782828282828284,17972,13624,894.755149472
17,-0.007550505050505051,18195,13612,912.75232966
18,-0.007318181818181819,17830,13415,891.76081055
19,-0.007085858585858587,17998,13477,862.757440954
20,-0.006853535353535355,18382,13423,892.753258414
21,-0.006621212121212122,18114,13616,949.753359776
22,-0.00638888888888889,18326,13490,888.75278226
23,-0.006156565656565658,18209,13642,885.751592822
24,-0.005924242424242425,18610,13324,931.75204036
25,-0.0056919191919191925,18192,13427,849.755736016
26,-0.00545959595959596,18143,13374,893.757355518
27,-0.005227272727272728,18385,13317,934.755166955
28,-0.004994949494949496,18133,13254,886.759665218
29,-0.0047626262626262635,18242,13269,899.757946902
30,-0.00453030303030303,18243,13437,896.754868809
31,-0.004297979797979799,18223,12874,826.765397098
32,-0.0040656565656565676,18007,13260,858.76122718
33,-0.0038333333333333344,18170,13260,889.7590658
34,-0.0036010101010101013,17800,13175,808.765485
35,-0.003368686868686868,18331,13491,919.752696479
36,-0.0031363636363636385,18327,13198,856.758120254
37,-0.0029040404040404054,17930,13283,877.76183581
38,-0.0026717171717171723,17786,13072,825.767501408
39,-0.002439393939393939,17879,12989,840.767769669
40,-0.0022070707070707095,17948,12917,777.768165684
41,-0.0019747474747474764,17675,12780,784.7741135
42,-0.0017424242424242432,17781,12701,824.774163519
43,-0.0015101010101010101,17534,12793,841.775687538
44,-0.0012777777777777805,17468,13043,811.772164876
45,-0.0010454545454545473,17350,12376,748.7852764
46,-0.0008131313131313142,17592,12916,778.772781728
47,-0.0005808080808080811,17637,12748,782.775163524
48,-0.00034848484848484795,17183,12694,833.781878998
49,-0.0001161616161616183,17175,12539,763.784642675
50,0.00011616161616161483,17038,12585,758.78557677
51,0.00034848484848484795,16731,12554,785.789959026
52,0.0005808080808080811,17094,12525,768.78589765
53,0.0008131313131313107,16841,12410,758.79100319
54,0.0010454545454545439,16715,12687,757.787936795
55,0.001277777777777777,16859,12512,750.789060192
56,0.0015101010101010101,16802,12357,749.792377686
57,0.0017424242424242398,16681,12359,699.793839521
58,0.001974747474747473,16380,12240,693.7995088
59,0.002207070707070706,16309,12355,685.798502305
60,0.002439393939393939,16111,12092,715.805185788
61,0.002671717171717169,16224,12048,674.804533248
62,0.002904040404040402,15952,11992,661.808703616
63,0.003136363636363635,15808,11765,620.81401888
64,0.003368686868686868,15791,12093,626.809039437
65,0.0036010101010101013,15633,11642,593.818000614
66,0.003833333333333331,15715,11811,600.814390135
67,0.004065656565656564,15488,11750,584.818016
68,0.004297979797979797,15432,11823,579.817547464
69,0.00453030303030303,15360,11673,565.82070272
70,0.0047626262626262635,15010,11587,515.82607913
71,0.004994949494949493,15143,11356,519.828036092
72,0.005227272727272726,15366,11605,510.82167757
73,0.005459595959595959,15344,11548,532.822807488
74,0.0056919191919191925,14608,11376,529.833819392
75,0.005924242424242422,14638,11252,457.835293224
76,0.006156565656565655,14202,11291,502.839645218
77,0.006388888888888888,14647,11234,508.835455602
78,0.0066212121212121215,14644,11420,458.83276552
79,0.006853535353535351,14263,11168,490.840710816
80,0.007085858585858584,14046,11030,420.84507262
81,0.007318181818181817,14001,10715,389.849979285
82,0.0075505050505050506,13936,11063,418.845826032
83,0.007782828282828284,14118,10899,466.846127918
84,0.008015151515151513,13832,10997,428.847889496
85,0.008247474747474746,13542,10680,387.85537144
86,0.00847979797979798,13484,10635,380.85659766
87,0.008712121212121213,13147,10599,399.860654947
88,0.008944444444444442,13391,10548,334.858751732
89,0.009176767676767675,13098,10778,384.858829756
90,0.009409090909090909,13038,10528,363.862735936
91,0.009641414141414142,13586,10767,395.853719538
92,0.009873737373737371,13178,10590,354.86044498
93,0.010106060606060605,12836,10269,333.868187116
94,0.010338383838383838,13070,10484,361.86297412
95,0.01057070707070707,12909,10243,357.867773113
96,0.010803030303030304,12649,10208,327.870879008
97,0.011035353535353534,12621,10269,288.870394951
98,0.011267676767676767,12413,10137,273.874169419
99,0.0115,12646,10194,296.871086676
