,position,A channel counts,B channel counts,coincidence counts
0,-0.0009999999999999974,37115,36561,1255.3215192425
1,-0.0009919678714859423,93272,92887,3844.668121868
2,-0.0009839357429718837,93186,93660,3807.63609962
3,-0.0009759036144578286,93589,93573,3952.6212982515
4,-0.0009678714859437734,93826,93933,3913.593321171
5,-0.0009598393574297148,94044,93473,3793.604712594
6,-0.0009518072289156597,96627,95242,3840.398525633
7,-0.0009437751004016046,96251,94458,3943.454161521
8,-0.000935742971887546,94532,93136,3903.597833824
9,-0.0009277108433734908,94457,93459,3858.5860716185
10,-0.0009196787148594357,95186,93559,3791.547246513
11,-0.0009116465863453806,95726,93761,3867.512317257
12,-0.000903614457831322,95363,93691,3891.5326725835
13,-0.0008955823293172668,95182,93689,3805.541246801
14,-0.0008875502008032117,95741,93442,3812.526884739
15,-0.0008795180722891531,95451,93488,3825.538238456
16,-0.000871485943775098,96170,94185,3813.471114275
17,-0.0008634538152610428,95738,92465,3811.573792915
18,-0.0008554216867469842,94572,93089,3887.598193546
19,-0.0008473895582329291,94529,93599,3884.5760900645
20,-0.000839357429718874,94665,93021,3722.5970835175
21,-0.0008313253012048154,93572,92847,3758.656060258
22,-0.0008232931726907602,93513,92925,3833.6551522375
23,-0.0008152610441767051,94988,92882,3872.588662292
24,-0.0008072289156626465,94452,93270,3780.59523098
25,-0.0007991967871485914,92510,92529,3805.720071105
26,-0.0007911646586345362,92857,92700,3815.69607805
27,-0.0007831325301204811,92402,92068,3722.746366332
28,-0.0007751004016064225,90790,91123,3745.863471415
29,-0.0007670682730923674,91544,91941,3859.791676548
30,-0.0007590361445783123,91477,91414,3916.818860761
31,-0.0007510040160642537,91883,91859,3891.7798597515
32,-0.0007429718875501985,92056,92460,3688.74425112
33,-0.0007349397590361434,92376,91638,3845.767424056
34,-0.0007269076305220848,92845,91442,3783.755033755
35,-0.0007188755020080297,91986,92121,3726.763078847
36,-0.0007108433734939745,91956,91829,3821.777886238
37,-0.0007028112449799159,92042,92123,3760.760407417
38,-0.0006947791164658608,91855,91725,3756.7873000625
39,-0.0006867469879518057,91784,91547,3786.798725076
40,-0.0006787148594377471,92630,91498,3730.76227013
41,-0.0006706827309236919,91890,91275,3834.806370125
42,-0.0006626506024096368,92558,91534,3824.763898014
43,-0.0006546184738955817,92164,91193,3775.797644174
44,-0.0006465863453815231,92573,91624,3718.759045724
45,-0.0006385542168674679,91443,90948,3797.841721018
46,-0.0006305220883534128,91745,91300,3796.81184075
47,-0.0006224899598393542,91648,90483,3823.853707008
48,-0.0006144578313252991,91621,91078,3742.827671281
49,-0.0006064257028112439,90615,90402,3738.904111385
50,-0.0005983935742971853,90099,90824,3769.9084242119998
51,-0.0005903614457831302,93267,92087,3790.7056608855
52,-0.0005823293172690751,94133,92124,3738.664045754
53,-0.0005742971887550165,93268,91795,3743.71923197
54,-0.0005662650602409613,99878,96661,3717.172846321
55,-0.0005582329317269062,93143,92338,3809.699680833
56,-0.0005502008032128476,94646,92338,3748.630288826
57,-0.0005421686746987925,93914,92324,3720.664741932
58,-0.0005341365461847374,94794,93041,3826.590135723
59,-0.0005261044176706788,95001,92722,3854.595658639
60,-0.0005180722891566236,95170,93086,3739.57050269
61,-0.0005100401606425685,94952,93724,3704.550359376
62,-0.0005020080321285134,94494,93126,3697.600075878
63,-0.0004939759036144548,95359,93331,3586.5500245855
64,-0.00048594377510039963,95188,92979,3571.574757474
65,-0.0004779116465863445,95074,93785,3580.541742455
66,-0.0004698795180722859,94815,93408,3504.57176024
67,-0.00046184738955823076,94769,92741,3356.6055140855
68,-0.00045381526104417563,95150,93259,3398.563203075
69,-0.00044578313253011703,95710,93787,3423.511823115
70,-0.0004377510040160619,95691,93038,3198.548550371
71,-0.00042971887550200677,95304,93770,3208.53167196
72,-0.00042168674698794817,95407,93862,3255.522454083
73,-0.00041365461847389304,95880,93746,3147.50581676
74,-0.0004056224899598379,94647,92735,3100.6114552275
75,-0.0003975903614457828,94527,92951,2981.6068104115
76,-0.0003895582329317242,94030,93392,2966.60917512
77,-0.00038152610441766904,94675,92842,2802.605091825
78,-0.0003734939759036139,95376,92876,2768.570929312
79,-0.0003654618473895553,94691,92461,2812.6223877245
80,-0.0003574297188755002,94930,92804,2697.59505814
81,-0.00034939759036144505,95433,92415,2571.5902796525
82,-0.00034136546184738645,94166,92882,2652.626836794
83,-0.0003333333333333313,93890,92512,2573.65702416
84,-0.0003253012048192762,93733,93054,2585.638884709
85,-0.0003172690763052176,96014,93823,2491.495839239
86,-0.00030923694779116245,94719,93419,2359.5757228695
87,-0.0003012048192771073,95402,93988,2304.516678412
88,-0.0002931726907630487,93677,92438,2354.670342737
89,-0.0002851405622489936,93882,92208,2204.671664272
90,-0.00027710843373493846,94543,93398,2232.584936443
91,-0.00026907630522087986,94762,93398,2220.574709362
92,-0.0002610441767068247,92942,92427,2108.704824883
93,-0.0002530120481927696,93366,91970,2075.70656449
94,-0.00024497991967871446,93038,92705,2051.687456105
95,-0.00023694779116465586,93787,92309,1973.6713079085
96,-0.00022891566265060073,94789,92189,1958.6307484395
97,-0.0002208835341365456,93337,92240,1795.69529756
98,-0.000212851405622487,94597,92330,1889.632929495
99,-0.00020481927710843187,92786,90770,1767.78890739
100,-0.00019678714859437674,93068,93118,1793.666846988
101,-0.00018875502008031814,91261,91856,1760.808564792
102,-0.000180722891566263,91028,90699,1708.871925714
103,-0.00017269076305220787,91383,90936,1621.844997756
104,-0.00016465863453814927,91873,91183,1598.8113721205
105,-0.00015662650602409414,91258,90721,1505.860491491
106,-0.000148594377510039,90359,90960,1405.89047268
107,-0.0001405622489959804,90915,90640,1412.8797322
108,-0.00013253012048192528,90378,90009,1416.932583299
109,-0.00012449799196787015,89970,89369,1342.979735535
110,-0.00011646586345381502,90610,90186,1363.91412327
111,-0.00010843373493975642,90527,89764,1266.936967186
112,-0.00010040160642570128,90212,90664,1141.910509616
113,-9.236947791164615e-05,90249,90625,1089.9105921875
114,-8.433734939758755e-05,89884,90274,1023.942905892
115,-7.630522088353242e-05,89524,89696,1086.985027648
116,-6.827309236947729e-05,89455,89668,894.98937453
117,-6.024096385541869e-05,89165,90017,902.9868170975
118,-5.220883534136356e-05,90293,89400,842.9639029
119,-4.4176706827308426e-05,89682,89960,804.96610364
120,-3.6144578313249826e-05,90036,90008,738.948019856
121,-2.8112449799194694e-05,89867,89573,672.9751716045
122,-2.0080321285139563e-05,89551,89507,647.9922793215
123,-1.2048192771080962e-05,89644,89659,531.981304302
124,-4.016064257025831e-06,90128,89615,512.96158964
125,4.0160642570293e-06,90007,89727,495.9619709555
126,1.2048192771087901e-05,89792,90110,507.95442144
127,2.0080321285143032e-05,89962,89823,533.959671637
128,2.8112449799198164e-05,89680,90254,532.95301064
129,3.6144578313253295e-05,90235,90161,611.9321610825
130,4.4176706827311896e-05,90406,89879,662.937199563
131,5.220883534136703e-05,90320,90327,749.92083268
132,6.024096385542216e-05,90721,90636,736.888705722
133,6.827309236948076e-05,90424,89952,796.933090176
134,7.630522088353589e-05,90614,90475,869.900849175
135,8.433734939759102e-05,90722,90465,856.896417135
136,9.236947791164962e-05,90710,90218,950.90816261
137,0.00010040160642570475,90523,90640,1048.89749764
138,0.00010843373493975988,90328,90101,1063.930678436
139,0.00011646586345381849,90761,89889,1154.9207922355
140,0.00012449799196787362,91055,90675,1192.8717939375
141,0.00013253012048192875,91026,90787,1239.868011269
142,0.00014056224899598388,90368,90789,1294.897789824
143,0.00014859437751004248,91004,91123,1443.853721254
144,0.0001566265060240976,91455,90818,1449.847119905
145,0.00016465863453815274,90984,89913,1549.909677804
146,0.00017269076305221134,91748,90635,1609.84221001
147,0.00018072289156626647,90667,90312,1692.905840948
148,0.0001887550200803216,90372,89929,1726.936468206
149,0.0001967871485943802,91040,90453,1645.88257944
150,0.00020481927710843534,90911,90640,1829.87991348
151,0.00021285140562249047,91269,90607,1984.8651948585
152,0.00022088353413654907,90762,90699,1991.883988681
153,0.0002289156626506042,90569,90237,1955.9136625735
154,0.00023694779116465933,91005,90858,2139.865733855
155,0.00024497991967871793,90587,90460,2197.90274999
156,0.00025301204819277306,90828,90576,2252.886581536
157,0.0002610441767068282,91362,90688,2232.857281472
158,0.0002690763052208868,90734,90318,2231.902543294
159,0.00027710843373494193,90733,90168,2387.909393428
160,0.00028514056224899706,91008,90664,2400.874425344
161,0.00029317269076305566,91226,90432,2428.875125184
162,0.0003012048192771108,90797,90690,2482.882810035
163,0.0003092369477911659,91448,90949,2555.841447924
164,0.00031726907630522105,91432,90466,2536.864256344
165,0.00032530120481927965,91667,91052,2631.826768158
166,0.0003333333333333348,91225,91023,2625.8482134125
167,0.0003413654618473899,91464,90407,2757.865507076
168,0.0003493975903614485,91718,90646,2681.843065086
169,0.00035742971887550365,91061,90840,2709.86400938
170,0.0003654618473895588,91637,90738,2757.842520947
171,0.0003734939759036174,91368,90497,2746.865735052
172,0.0003815261044176725,91454,90654,2879.854664542
173,0.00038955823293172764,91929,91063,2882.8143347365
174,0.00039759036144578624,91502,91485,3011.814469765
175,0.0004056224899598414,91151,90990,3080.853085255
176,0.0004136546184738965,91553,91132,3114.828296002
177,0.00042168674698795164,91536,90507,3039.857675624
178,0.00042971887550201024,91458,91285,3121.825628235
179,0.00043775100401606537,92077,90786,3190.820348739
180,0.0004457831325301205,91648,91276,3269.817368576
181,0.0004538152610441791,91449,91050,3344.836784275
182,0.00046184738955823423,91415,91364,3349.82397997
183,0.00046987951807228936,91656,91168,3320.821952896
184,0.00047791164658634797,91854,90949,3332.822985277
