x,y
716.6400016304735, 68.36950927046685
720.1067960175684, 68.26260760868335
723.5735904046632, 68.14234323917691
727.040384791758, 68.01762463376282
730.5071791788528, 67.88845179244109
733.8426555967394, 67.77142686723111
736.9942868577348, 67.58677854233233
740.3297632756214, 67.45639090939942
743.7965576627162, 67.28267570900123
747.1320340806028, 67.1445943958642
750.2836653415982, 66.91621357296307
753.6191417594848, 66.72589622054548
757.0859361465796, 66.50763866107081
760.4214125644662, 66.28938110159616
763.5730438254616, 66.03184528002681
766.6774006175419, 65.8724646206405
769.4508361272177, 65.55175963528998
772.3976113562483, 65.44010678853832
774.7088076143115, 65.09564587834703
777.5978029368905, 65.02660522177852
779.3312001304379, 64.63908669781331
782.2201954530169, 64.51362571974795
784.5313917110801, 64.13353092229549
