,position,A channel counts,B channel counts,coincidence counts
0,-0.0008500000000000035,23439,24560,467
1,-0.0007791666666666711,23428,25033,538
2,-0.0007083333333333386,23494,24957,486
3,-0.0006375000000000026,23605,25068,503
4,-0.0005666666666666702,23801,24990,531
5,-0.0004958333333333377,23548,24738,486
6,-0.00042500000000000177,23697,24704,403
7,-0.0003541666666666693,23545,24785,330
8,-0.0002833333333333368,23627,24844,292
9,-0.00021250000000000435,23461,24780,249
10,-0.00014166666666667188,24728,31945,161
11,-7.083333333333594e-05,24614,33333,107
12,-3.469446951953614e-18,23426,25100,57
13,7.0833333333329e-05,23029,24835,106
14,0.00014166666666666494,23268,25066,195
15,0.0002124999999999974,23144,25086,266
16,0.0002833333333333299,23344,25044,342
17,0.00035416666666666236,23258,25201,371
18,0.0004249999999999948,23384,25126,380
19,0.0004958333333333308,23341,25065,553
20,0.0005666666666666632,23583,25176,491
21,0.0006374999999999957,23151,25077,503
22,0.0007083333333333316,23184,25299,517
23,0.0007791666666666641,23426,25299,511
24,0.0008499999999999966,23338,25552,559
