,position,A channel counts,B channel counts,coincidence counts
0,-0.0010000000000000009,12265,13208,286
1,-0.000941176470588237,12318,13470,338
2,-0.000882352941176473,12498,13504,320
3,-0.0008235294117647056,12217,13417,302
4,-0.0007647058823529417,12460,13249,288
5,-0.0007058823529411777,12412,13621,338
6,-0.0006470588235294138,12379,13366,328
7,-0.0005882352941176464,12259,13150,320
8,-0.0005294117647058824,12546,13315,318
9,-0.0004705882352941185,12250,13355,327
10,-0.00041176470588235453,12160,13226,286
11,-0.0003529411764705871,12579,13531,293
12,-0.0002941176470588232,12607,13597,239
13,-0.00023529411764705924,12431,13379,180
14,-0.0001764705882352953,12106,13311,170
15,-0.00011764705882352788,12364,13385,120
16,-5.882352941176394e-05,12325,13275,92
17,0.0,12510,13319,59
18,5.882352941176394e-05,12240,13296,41
19,0.00011764705882352788,12112,12995,36
20,0.0001764705882352953,12499,13327,66
21,0.00023529411764705924,12326,13269,90
22,0.0002941176470588232,12387,13452,145
23,0.0003529411764705871,12260,13443,186
24,0.00041176470588235453,12776,13216,214
25,0.0004705882352941185,12165,13474,213
26,0.0005294117647058824,12367,13291,263
27,0.0005882352941176464,12389,13142,304
28,0.0006470588235294138,12301,13214,303
29,0.0007058823529411777,12209,13414,289
30,0.0007647058823529417,12374,13200,313
31,0.0008235294117647056,12340,13126,317
32,0.000882352941176473,12609,13447,324
33,0.000941176470588237,12389,13220,313
34,0.0010000000000000009,12471,13204,321
