,position,A channel counts,B channel counts,coincidence counts
0,-0.0009499999999999995,67332,66954,3231
1,-0.0009068181818181822,67615,67225,3104
2,-0.0008636363636363616,68127,67031,3125
3,-0.0008204545454545444,67839,67214,3228
4,-0.0007772727272727271,67022,66901,2943
5,-0.0007340909090909099,67434,66490,3111
6,-0.0006909090909090893,67580,67008,3123
7,-0.000647727272727272,67860,66858,3102
8,-0.0006045454545454548,67441,66857,3089
9,-0.0005613636363636376,68255,67197,3190
10,-0.0005181818181818169,68126,67229,3090
11,-0.00047499999999999973,68940,67102,3098
12,-0.0004318181818181825,67454,66650,2708
13,-0.00038863636363636184,67219,66340,2470
14,-0.0003454545454545446,67369,65600,2181
15,-0.0003022727272727274,67289,66088,2009
16,-0.0002590909090909102,67531,65539,1938
17,-0.00021590909090908952,67741,65915,1853
18,-0.0001727272727272723,67804,66897,1935
19,-0.0001295454545454551,66897,66155,1763
20,-8.636363636363789e-05,67634,66240,1723
21,-4.318181818181721e-05,67120,65931,1612
22,0.0,67168,65897,1384
23,4.318181818181721e-05,66681,66065,1347
24,8.636363636363789e-05,67344,65704,1318
25,0.0001295454545454551,67040,66344,1305
26,0.0001727272727272723,67063,66398,1441
27,0.00021590909090908952,66685,66251,1574
28,0.0002590909090909102,66951,66567,1762
29,0.0003022727272727274,67465,66095,1869
30,0.0003454545454545446,67430,66817,2216
31,0.00038863636363636184,67251,66802,2386
32,0.0004318181818181825,67368,67094,2643
33,0.00047499999999999973,67623,67431,2807
34,0.0005181818181818169,68214,67542,2927
35,0.0005613636363636376,67460,67628,3125
36,0.0006045454545454548,68103,67666,3169
37,0.000647727272727272,67920,66755,3023
38,0.0006909090909090893,68212,67396,3113
39,0.0007340909090909099,68012,66919,3054
40,0.0007772727272727271,67895,66720,3153
41,0.0008204545454545444,68315,66590,3083
42,0.000863636363636365,67703,67030,3218
43,0.0009068181818181822,67161,66416,3087
44,0.0009499999999999995,67645,67178,3169
