,position,A channel counts,B channel counts,coincidence counts
0,-0.0008500000000000035,23621,24628,506
1,-0.0007791666666666711,23965,24849,558
2,-0.0007083333333333386,23453,24557,523
3,-0.0006375000000000026,23356,24533,496
4,-0.0005666666666666702,23323,24317,516
5,-0.0004958333333333377,23594,24298,491
6,-0.00042500000000000177,23554,24422,452
7,-0.0003541666666666693,23530,24373,379
8,-0.0002833333333333368,23520,24324,290
9,-0.00021250000000000435,23191,24269,261
10,-0.00014166666666667188,23148,24399,178
11,-7.083333333333594e-05,23411,24653,98
12,-3.469446951953614e-18,23394,24612,78
13,7.0833333333329e-05,23110,24640,101
14,0.00014166666666666494,23048,24915,188
15,0.0002124999999999974,23184,25104,242
16,0.0002833333333333299,23313,24781,331
17,0.00035416666666666236,23383,24819,397
18,0.0004249999999999948,23207,24880,443
19,0.0004958333333333308,23117,24866,497
20,0.0005666666666666632,23223,24999,533
21,0.0006374999999999957,23125,24942,532
22,0.0007083333333333316,23614,24911,534
23,0.0007791666666666641,23057,24725,501
24,0.0008499999999999966,23023,24986,520
