,position,A channel counts,B channel counts,coincidence counts
0,-0.0008500000000000001,59939,64120,1629
1,-0.0007791666666666676,60270,63944,1605
2,-0.0007083333333333316,60029,63754,1532
3,-0.0006374999999999992,60170,64847,1670
4,-0.0005666666666666667,60086,64681,1608
5,-0.0004958333333333342,60359,64082,1597
6,-0.00042500000000000177,60184,64190,1403
7,-0.0003541666666666658,59809,63804,1264
8,-0.00028333333333333335,60152,64240,964
9,-0.00021250000000000088,60246,63752,838
10,-0.00014166666666666494,59668,63509,524
11,-7.083333333333247e-05,59046,63223,357
12,0.0,59163,63254,138
13,7.083333333333247e-05,59648,63723,272
14,0.00014166666666666494,59824,63360,483
15,0.00021250000000000088,59785,64446,726
16,0.00028333333333333335,60457,63792,962
17,0.0003541666666666658,60016,64255,1070
18,0.00042500000000000177,60315,64418,1281
19,0.0004958333333333342,60290,64868,1490
20,0.0005666666666666667,60317,64601,1652
21,0.0006374999999999992,60230,64214,1587
22,0.0007083333333333316,59955,64516,1676
23,0.0007791666666666676,60568,63787,1563
24,0.0008500000000000001,60488,64847,1701
