,position,A channel counts,B channel counts,coincidence counts
0,-0.0007999999999999986,25480,26725,516
1,-0.0007333333333333324,25488,27191,549
2,-0.0006666666666666661,25500,27397,537
3,-0.0005999999999999998,25543,27238,507
4,-0.0005333333333333336,25458,27155,489
5,-0.00046666666666666384,25404,26772,437
6,-0.0003999999999999976,25709,26945,354
7,-0.0003333333333333313,25569,26985,298
8,-0.00026666666666666505,25003,27238,231
9,-0.0001999999999999988,25345,27009,152
10,-0.00013333333333333253,25001,27284,135
11,-6.666666666666626e-05,25066,27639,69
12,3.469446951953614e-18,25151,27241,112
13,6.666666666666973e-05,25085,27671,191
14,0.000133333333333336,24952,27759,231
15,0.00020000000000000226,25299,27591,325
16,0.0002666666666666685,25306,27160,343
17,0.0003333333333333348,25019,27689,386
18,0.00040000000000000105,25377,27676,509
19,0.0004666666666666673,25210,27657,539
20,0.0005333333333333336,25389,27909,554
21,0.0006000000000000033,25203,27699,517
22,0.0006666666666666696,25200,27606,532
23,0.0007333333333333358,25002,27582,559
24,0.0008000000000000021,25043,27710,540
