,position,A channel counts,B channel counts,coincidence counts
0,-0.0009499999999999995,70898,70132,3298
1,-0.0009068181818181822,71619,70516,3345
2,-0.0008636363636363616,71937,70240,3413
3,-0.0008204545454545444,72142,70228,3438
4,-0.0007772727272727271,72178,70489,3400
5,-0.0007340909090909099,72556,70027,3495
6,-0.0006909090909090893,71818,70205,3435
7,-0.000647727272727272,71782,70355,3421
8,-0.0006045454545454548,72255,70056,3455
9,-0.0005613636363636376,71899,69733,3305
10,-0.0005181818181818169,71793,69957,3428
11,-0.00047499999999999973,71841,69665,3172
12,-0.0004318181818181825,71760,69311,2929
13,-0.00038863636363636184,72236,68929,2663
14,-0.0003454545454545446,71647,69591,2382
15,-0.0003022727272727274,71482,69140,2343
16,-0.0002590909090909102,71193,69055,2204
17,-0.00021590909090908952,71438,69211,2281
18,-0.0001727272727272723,71059,68889,2277
19,-0.0001295454545454551,71623,69380,2389
20,-8.636363636363789e-05,72443,69403,2444
21,-4.318181818181721e-05,72032,69828,2466
22,0.0,71856,69448,2460
23,4.318181818181721e-05,71277,69389,2306
24,8.636363636363789e-05,71270,69592,1985
25,0.0001295454545454551,71174,69344,1816
26,0.0001727272727272723,71145,69166,1790
27,0.00021590909090908952,70526,69296,1884
28,0.0002590909090909102,71557,70128,2081
29,0.0003022727272727274,71685,70175,2324
30,0.0003454545454545446,71792,70098,2475
31,0.00038863636363636184,72313,70230,2741
32,0.0004318181818181825,72450,70115,3029
33,0.00047499999999999973,72273,70560,3179
34,0.0005181818181818169,73074,71182,3370
35,0.0005613636363636376,72784,70692,3498
36,0.0006045454545454548,72768,71253,3404
37,0.000647727272727272,71983,70512,3455
38,0.0006909090909090893,72571,70981,3510
39,0.0007340909090909099,73216,70373,3615
40,0.0007772727272727271,72366,69976,3408
41,0.0008204545454545444,72091,69896,3395
42,0.000863636363636365,72643,70989,3523
43,0.0009068181818181822,72210,70955,3436
44,0.0009499999999999995,73078,71257,3486
