,position,A channel counts,B channel counts,coincidence counts
0,-0.0009499999999999995,64566,64210,2732
1,-0.0009068181818181822,65921,64122,2881
2,-0.0008636363636363616,65308,64457,2907
3,-0.0008204545454545444,65306,64433,2902
4,-0.0007772727272727271,67057,66573,2908
5,-0.0007340909090909099,65424,63904,2871
6,-0.0006909090909090893,65596,64134,2968
7,-0.000647727272727272,65425,63893,2821
8,-0.0006045454545454548,65378,64521,2820
9,-0.0005613636363636376,65159,64302,2842
10,-0.0005181818181818169,65990,64437,2943
11,-0.00047499999999999973,65558,64172,2729
12,-0.0004318181818181825,65728,64160,2556
13,-0.00038863636363636184,65599,64341,2339
14,-0.0003454545454545446,65513,63786,1920
15,-0.0003022727272727274,64777,63815,1712
16,-0.0002590909090909102,65023,63375,1515
17,-0.00021590909090908952,65229,63715,1363
18,-0.0001727272727272723,64220,63434,1234
19,-0.0001295454545454551,64456,63076,999
20,-8.636363636363789e-05,66060,65837,839
21,-4.318181818181721e-05,65233,65830,660
22,0.0,64578,63175,457
23,4.318181818181721e-05,64541,63790,456
24,8.636363636363789e-05,64653,63525,667
25,0.0001295454545454551,64506,63728,934
26,0.0001727272727272723,64883,63096,1101
27,0.00021590909090908952,64924,64422,1417
28,0.0002590909090909102,65592,64395,1716
29,0.0003022727272727274,64825,64192,1851
30,0.0003454545454545446,65118,64102,2115
31,0.00038863636363636184,65765,64209,2374
32,0.0004318181818181825,65569,64270,2566
33,0.00047499999999999973,66265,65213,2722
34,0.0005181818181818169,65890,64617,2878
35,0.0005613636363636376,65378,64556,2843
36,0.0006045454545454548,65892,64740,3125
37,0.000647727272727272,66086,65074,2967
38,0.0006909090909090893,65499,64118,2872
39,0.0007340909090909099,66143,64571,2918
40,0.0007772727272727271,66390,64598,2914
41,0.0008204545454545444,65976,64519,2973
42,0.000863636363636365,65868,65105,2932
43,0.0009068181818181822,66030,65091,2854
44,0.0009499999999999995,66032,64355,2870
