,position,A channel counts,B channel counts,coincidence counts
0,-0.0009499999999999995,66745,66259,3050
1,-0.0009068181818181822,67931,66932,3127
2,-0.0008636363636363616,67293,66632,3014
3,-0.0008204545454545444,66989,66991,3139
4,-0.0007772727272727271,67935,66914,3224
5,-0.0007340909090909099,67676,66889,3196
6,-0.0006909090909090893,67301,66555,3044
7,-0.000647727272727272,67828,67279,3162
8,-0.0006045454545454548,68025,66703,3171
9,-0.0005613636363636376,67448,66857,3153
10,-0.0005181818181818169,68065,67000,3150
11,-0.00047499999999999973,67478,66524,2955
12,-0.0004318181818181825,68073,66207,2752
13,-0.00038863636363636184,67676,66530,2448
14,-0.0003454545454545446,67502,65974,2119
15,-0.0003022727272727274,67108,66071,2034
16,-0.0002590909090909102,67041,66253,1848
17,-0.00021590909090908952,67203,65793,1747
18,-0.0001727272727272723,66586,65949,1735
19,-0.0001295454545454551,66519,65119,1734
20,-8.636363636363789e-05,66743,65820,1513
21,-4.318181818181721e-05,67303,66609,1541
22,0.0,66876,66073,1302
23,4.318181818181721e-05,66914,65586,1112
24,8.636363636363789e-05,66828,66025,1138
25,0.0001295454545454551,67125,65717,1162
26,0.0001727272727272723,67136,66058,1380
27,0.00021590909090908952,67332,66473,1580
28,0.0002590909090909102,67248,66199,1755
29,0.0003022727272727274,66603,66084,2032
30,0.0003454545454545446,67275,66108,2266
31,0.00038863636363636184,67454,66385,2497
32,0.0004318181818181825,67186,67055,2702
33,0.00047499999999999973,67494,66790,2874
34,0.0005181818181818169,67801,66939,2912
35,0.0005613636363636376,68016,67070,3113
36,0.0006045454545454548,68086,67168,3256
37,0.000647727272727272,67870,66076,3077
38,0.0006909090909090893,67777,66576,3073
39,0.0007340909090909099,67877,66530,3113
40,0.0007772727272727271,67263,65568,3075
41,0.0008204545454545444,67968,67319,3239
42,0.000863636363636365,67813,67071,3157
43,0.0009068181818181822,67721,66664,3158
44,0.0009499999999999995,67723,67135,3136
