,position,A channel counts,B channel counts,coincidence counts
0,-0.0009500000000000029,31964,31096,693
1,-0.000870833333333338,32989,31805,714
2,-0.0007916666666666697,32662,31657,727
3,-0.0007125000000000013,32658,31743,762
4,-0.0006333333333333364,32472,31674,726
5,-0.0005541666666666716,32966,31397,675
6,-0.0004750000000000032,32645,31612,552
7,-0.00039583333333333484,32784,31820,481
8,-0.00031666666666666995,32900,31902,358
9,-0.00023750000000000507,32779,31927,287
10,-0.0001583333333333367,32506,31422,205
11,-7.916666666666836e-05,32657,31153,80
12,-3.469446951953614e-18,32541,31560,121
13,7.916666666666142e-05,32651,31759,242
14,0.00015833333333332977,32585,31614,323
15,0.00023749999999999813,32841,31756,431
16,0.000316666666666663,32675,31991,551
17,0.0003958333333333279,33075,32055,609
18,0.00047499999999999626,32793,31614,724
19,0.0005541666666666646,32682,31590,673
20,0.0006333333333333295,32584,31293,661
21,0.0007124999999999944,32532,31865,733
22,0.0007916666666666627,32867,31748,704
23,0.0008708333333333311,33084,31824,804
24,0.000949999999999996,32865,31351,756
