,position,A channel counts,B channel counts,coincidence counts
0,-0.0009499999999999995,63767,61543,2282
1,-0.0009068181818181822,63851,61882,2245
2,-0.0008636363636363616,63683,61981,2269
3,-0.0008204545454545444,63498,61970,2328
4,-0.0007772727272727271,64216,61988,2214
5,-0.0007340909090909099,64026,61909,2284
6,-0.0006909090909090893,64821,63612,2125
7,-0.000647727272727272,64207,63111,2215
8,-0.0006045454545454548,63872,62091,2193
9,-0.0005613636363636376,64294,62831,2335
10,-0.0005181818181818169,64245,62557,2299
11,-0.00047499999999999973,63900,61998,2119
12,-0.0004318181818181825,63962,62253,1945
13,-0.00038863636363636184,63526,61755,1772
14,-0.0003454545454545446,64194,61841,1584
15,-0.0003022727272727274,63913,61544,1443
16,-0.0002590909090909102,63721,61868,1326
17,-0.00021590909090908952,64118,61714,1247
18,-0.0001727272727272723,63405,61413,1248
19,-0.0001295454545454551,63806,61405,1253
20,-8.636363636363789e-05,63674,61542,1451
21,-4.318181818181721e-05,63522,62031,1576
22,0.0,63461,61685,1920
23,4.318181818181721e-05,64055,61875,2130
24,8.636363636363789e-05,63843,62520,2135
25,0.0001295454545454551,64192,61914,2023
26,0.0001727272727272723,65268,63603,2026
27,0.00021590909090908952,64099,63081,2033
28,0.0002590909090909102,64064,62202,1993
29,0.0003022727272727274,64531,61891,2014
30,0.0003454545454545446,63452,61968,1999
31,0.00038863636363636184,63913,62162,2049
32,0.0004318181818181825,64083,62318,2030
33,0.00047499999999999973,63593,61802,2086
34,0.0005181818181818169,63745,61949,2204
35,0.0005613636363636376,64412,62025,2256
36,0.0006045454545454548,64168,62266,2356
37,0.000647727272727272,64508,63465,2221
38,0.0006909090909090893,64147,62688,2369
39,0.0007340909090909099,64687,62109,2407
40,0.0007772727272727271,63566,61952,2242
41,0.0008204545454545444,64382,61899,2289
42,0.000863636363636365,63991,62055,2379
43,0.0009068181818181822,63207,62018,2234
44,0.0009499999999999995,64115,62346,2256
