,position,A channel counts,B channel counts,coincidence counts
0,-0.0008500000000000001,9687,12166,493
1,-0.000791379310344828,9832,12542,512
2,-0.0007327586206896559,9943,12570,510
3,-0.0006741379310344839,9836,12420,501
4,-0.0006155172413793118,9849,12590,529
5,-0.0005568965517241363,9981,12443,491
6,-0.0004982758620689642,9796,12378,489
7,-0.0004396551724137922,9768,12276,496
8,-0.0003810344827586201,9952,12410,451
9,-0.00032241379310344806,10004,12478,432
10,-0.000263793103448276,9649,12254,418
11,-0.00020517241379310394,9888,12375,419
12,-0.00014655172413793188,9850,12106,403
13,-8.793103448275982e-05,9909,12278,403
14,-2.9310344827587764e-05,9843,12415,505
15,2.9310344827587764e-05,9940,12463,543
16,8.793103448275982e-05,10031,12418,513
17,0.00014655172413793188,10134,12904,557
18,0.00020517241379310394,10135,12599,516
19,0.000263793103448276,9984,12593,478
20,0.00032241379310344806,10064,12464,504
21,0.0003810344827586201,10039,12547,463
22,0.0004396551724137922,10125,12512,514
23,0.0004982758620689642,10213,12593,517
24,0.0005568965517241398,10030,12551,535
25,0.0006155172413793118,10278,12804,541
26,0.0006741379310344839,10676,15944,511
27,0.0007327586206896559,10412,15480,508
28,0.000791379310344828,10362,12803,530
29,0.0008500000000000001,10101,12647,556
