,position,A channel counts,B channel counts,coincidence counts
0,-0.0009499999999999995,63156,62080,2586
1,-0.0009068181818181822,63790,62866,2716
2,-0.0008636363636363616,63888,62957,2698
3,-0.0008204545454545444,63763,63060,2681
4,-0.0007772727272727271,63907,62956,2643
5,-0.0007340909090909099,63953,62942,2655
6,-0.0006909090909090893,64549,62602,2657
7,-0.000647727272727272,64395,63063,2656
8,-0.0006045454545454548,63671,62873,2731
9,-0.0005613636363636376,64135,63054,2802
10,-0.0005181818181818169,64162,62919,2761
11,-0.00047499999999999973,63989,62588,2545
12,-0.0004318181818181825,63965,62697,2334
13,-0.00038863636363636184,63598,62345,2074
14,-0.0003454545454545446,63802,62433,1803
15,-0.0003022727272727274,63660,62336,1605
16,-0.0002590909090909102,63747,62365,1359
17,-0.00021590909090908952,63014,61836,1179
18,-0.0001727272727272723,62986,62396,952
19,-0.0001295454545454551,63312,62307,813
20,-8.636363636363789e-05,62607,61762,660
21,-4.318181818181721e-05,62842,61275,620
22,0.0,63261,62044,682
23,4.318181818181721e-05,62922,61721,769
24,8.636363636363789e-05,63246,62118,994
25,0.0001295454545454551,63105,62030,1272
26,0.0001727272727272723,63615,62156,1449
27,0.00021590909090908952,63189,62084,1632
28,0.0002590909090909102,63060,62641,1774
29,0.0003022727272727274,63786,62329,2050
30,0.0003454545454545446,63704,62084,2053
31,0.00038863636363636184,63268,62666,2144
32,0.0004318181818181825,64022,61647,2281
33,0.00047499999999999973,64112,62201,2436
34,0.0005181818181818169,63819,63168,2490
35,0.0005613636363636376,64381,62600,2828
36,0.0006045454545454548,63740,62355,2605
37,0.000647727272727272,64050,62485,2771
38,0.0006909090909090893,63928,61816,2694
39,0.0007340909090909099,64358,62363,2750
40,0.0007772727272727271,63943,62579,2650
41,0.0008204545454545444,64268,62833,2713
42,0.000863636363636365,63532,61899,2676
43,0.0009068181818181822,63918,62458,2697
44,0.0009499999999999995,64022,62874,2731
