,position,A channel counts,B channel counts,coincidence counts
0,-0.0008500000000000001,9867,12428,541
1,-0.000791379310344828,10054,12176,521
2,-0.0007327586206896559,10068,12450,500
3,-0.0006741379310344839,9900,12566,518
4,-0.0006155172413793118,9813,12538,562
5,-0.0005568965517241363,9941,12534,503
6,-0.0004982758620689642,9579,12282,492
7,-0.0004396551724137922,9769,12292,491
8,-0.0003810344827586201,10178,12352,492
9,-0.00032241379310344806,10077,12427,447
10,-0.000263793103448276,9930,12305,413
11,-0.00020517241379310394,9938,12308,386
12,-0.00014655172413793188,9882,12377,384
13,-8.793103448275982e-05,9874,12285,405
14,-2.9310344827587764e-05,9875,12426,467
15,2.9310344827587764e-05,10023,12211,489
16,8.793103448275982e-05,10108,12603,566
17,0.00014655172413793188,9992,12407,522
18,0.00020517241379310394,10155,12377,546
19,0.000263793103448276,9829,12351,505
20,0.00032241379310344806,10286,12290,472
21,0.0003810344827586201,10020,12491,497
22,0.0004396551724137922,10009,12382,525
23,0.0004982758620689642,9944,12441,530
24,0.0005568965517241398,10172,12686,605
25,0.0006155172413793118,10027,12424,551
26,0.0006741379310344839,10038,12334,524
27,0.0007327586206896559,10015,12546,531
28,0.000791379310344828,10311,12654,544
29,0.0008500000000000001,10027,12478,528
