,position,A channel counts,B channel counts,coincidence counts
0,-0.0008500000000000001,9845,12363,504
1,-0.000791379310344828,9984,12529,506
2,-0.0007327586206896559,9928,12619,539
3,-0.0006741379310344839,9918,12592,550
4,-0.0006155172413793118,9972,12955,538
5,-0.0005568965517241363,9957,12431,531
6,-0.0004982758620689642,10001,12452,474
7,-0.0004396551724137922,9942,12592,511
8,-0.0003810344827586201,10039,12388,446
9,-0.00032241379310344806,10144,12461,446
10,-0.000263793103448276,9918,12420,400
11,-0.00020517241379310394,10028,12570,434
12,-0.00014655172413793188,9917,12363,341
13,-8.793103448275982e-05,9922,12416,349
14,-2.9310344827587764e-05,10029,12475,430
15,2.9310344827587764e-05,10146,12585,457
16,8.793103448275982e-05,10047,12532,512
17,0.00014655172413793188,10053,12713,512
18,0.00020517241379310394,10046,12532,465
19,0.000263793103448276,10319,12695,548
20,0.00032241379310344806,10171,12416,518
21,0.0003810344827586201,10059,12404,500
22,0.0004396551724137922,10024,12279,494
23,0.0004982758620689642,10199,12448,531
24,0.0005568965517241398,10153,12675,502
25,0.0006155172413793118,10308,12558,568
26,0.0006741379310344839,10214,12609,543
27,0.0007327586206896559,10292,12589,521
28,0.000791379310344828,10237,12462,536
29,0.0008500000000000001,10130,12436,560
