,position,A channel counts,B channel counts,coincidence counts
0,-0.0008500000000000001,9796,12048,451
1,-0.000791379310344828,9650,12266,530
2,-0.0007327586206896559,9774,12457,551
3,-0.0006741379310344839,9855,12199,476
4,-0.0006155172413793118,10023,12394,537
5,-0.0005568965517241363,10038,12175,484
6,-0.0004982758620689642,9881,12278,498
7,-0.0004396551724137922,9806,12335,429
8,-0.0003810344827586201,9950,12352,454
9,-0.00032241379310344806,10019,12323,411
10,-0.000263793103448276,9875,12244,366
11,-0.00020517241379310394,9939,12314,336
12,-0.00014655172413793188,9881,12217,337
13,-8.793103448275982e-05,10017,12309,346
14,-2.9310344827587764e-05,9615,12160,334
15,2.9310344827587764e-05,9859,12285,383
16,8.793103448275982e-05,10031,12498,445
17,0.00014655172413793188,9868,12501,440
18,0.00020517241379310394,9946,12537,473
19,0.000263793103448276,9892,12381,488
20,0.00032241379310344806,9896,12346,487
21,0.0003810344827586201,9925,12397,467
22,0.0004396551724137922,10038,12136,500
23,0.0004982758620689642,10070,12576,571
24,0.0005568965517241398,10073,12344,561
25,0.0006155172413793118,10178,12234,554
26,0.0006741379310344839,10071,12438,526
27,0.0007327586206896559,10099,12626,574
28,0.000791379310344828,10358,12566,577
29,0.0008500000000000001,10053,12515,548
