,position,coincidence counts
100,-0.0029987484355444294,494
101,-0.0029887359198998743,483
102,-0.0029787234042553193,483
103,-0.0029687108886107642,483
104,-0.002958698372966209,499
105,-0.0029486858573216507,499
106,-0.0029386733416770956,499
107,-0.0029286608260325406,481
108,-0.0029186483103879855,481
109,-0.0029086357947434305,481
110,-0.0028986232790988754,468
111,-0.002888610763454317,468
112,-0.002878598247809762,468
113,-0.002868585732165207,514
114,-0.0028585732165206518,514
115,-0.0028485607008760967,514
116,-0.002838548185231538,514
117,-0.002828535669586983,514
118,-0.002818523153942428,504
119,-0.002808510638297873,504
120,-0.002798498122653318,504
121,-0.0027884856070087595,518
122,-0.0027784730913642045,518
123,-0.0027684605757196494,518
124,-0.0027584480600750944,478
125,-0.0027484355444305393,478
126,-0.002738423028785981,478
127,-0.0027284105131414257,537
128,-0.0027183979974968707,537
129,-0.0027083854818523156,537
130,-0.0026983729662077606,511
131,-0.0026883604505632056,511
132,-0.002678347934918647,529
133,-0.002668335419274092,529
134,-0.002658322903629537,529
135,-0.002648310387984982,516
136,-0.002638297872340427,516
137,-0.0026282853566958683,516
138,-0.0026182728410513133,533
139,-0.0026082603254067582,533
140,-0.002598247809762203,533
141,-0.002588235294117648,484
142,-0.002578222778473093,484
143,-0.0025682102628285346,484
144,-0.0025581977471839795,489
145,-0.0025481852315394245,489
146,-0.0025381727158948694,489
147,-0.0025281602002503144,484
148,-0.002518147684605756,484
149,-0.002508135168961201,543
150,-0.0024981226533166458,543
151,-0.0024881101376720907,543
152,-0.0024780976220275357,498
153,-0.002468085106382977,498
154,-0.002458072590738422,498
155,-0.002448060075093867,512
156,-0.002438047559449312,512
157,-0.002428035043804757,512
158,-0.0024180225281601984,539
159,-0.0024080100125156434,539
160,-0.0023979974968710883,539
161,-0.0023879849812265333,519
162,-0.0023779724655819783,519
163,-0.002367959949937423,519
164,-0.0023579474342928647,492
165,-0.0023479349186483096,492
166,-0.0023379224030037546,505
167,-0.0023279098873591995,505
168,-0.0023178973717146445,505
169,-0.0023078848560700894,490
170,-0.002297872340425531,490
171,-0.002287859824780976,490
172,-0.002277847309136421,491
173,-0.002267834793491866,491
174,-0.0022578222778473107,491
175,-0.0022478097622027522,502
176,-0.002237797246558197,502
177,-0.002227784730913642,502
178,-0.002217772215269087,463
179,-0.002207759699624532,463
180,-0.0021977471839799735,463
181,-0.0021877346683354185,514
182,-0.0021777221526908634,514
183,-0.0021677096370463084,499
184,-0.0021576971214017533,499
185,-0.002147684605757195,499
186,-0.0021376720901126398,502
187,-0.0021276595744680847,502
188,-0.0021176470588235297,502
189,-0.0021076345431789746,494
190,-0.0020976220275344196,494
191,-0.002087609511889861,499
192,-0.002077596996245306,499
193,-0.002067584480600751,499
194,-0.002057571964956196,493
195,-0.002047559449311641,493
196,-0.002037546933667086,493
197,-0.0020275344180225273,498
198,-0.0020175219023779722,498
199,-0.002007509386733417,498
200,-0.001997496871088862,504
201,-0.001987484355444307,504
202,-0.0019774718397997486,504
203,-0.0019674593241551935,465
204,-0.0019574468085106385,465
205,-0.0019474342928660834,465
206,-0.0019374217772215284,544
207,-0.0019274092615769699,544
208,-0.0019173967459324148,500
209,-0.0019073842302878598,500
210,-0.0018973717146433047,500
211,-0.0018873591989987497,500
212,-0.0018773466833541912,500
213,-0.0018673341677096361,500
214,-0.001857321652065081,508
215,-0.001847309136420526,508
216,-0.001837296620775971,508
217,-0.0018272841051314125,478
218,-0.0018172715894868574,478
219,-0.0018072590738423024,478
220,-0.0017972465581977473,534
221,-0.0017872340425531923,534
222,-0.0017772215269086372,534
223,-0.0017672090112640787,507
224,-0.0017571964956195237,507
225,-0.0017471839799749686,535
226,-0.0017371714643304136,535
227,-0.0017271589486858585,535
228,-0.0017171464330413035,540
229,-0.001707133917396745,540
230,-0.00169712140175219,540
231,-0.0016871088861076348,502
232,-0.0016770963704630798,502
233,-0.0016670838548185248,502
234,-0.0016570713391739662,496
235,-0.0016470588235294112,496
236,-0.0016370463078848561,496
237,-0.001627033792240301,463
238,-0.001617021276595746,463
239,-0.0016070087609511875,552
240,-0.0015969962453066325,552
241,-0.0015869837296620774,552
242,-0.0015769712140175224,530
243,-0.0015669586983729673,530
244,-0.0015569461827284088,530
245,-0.0015469336670838538,500
246,-0.0015369211514392987,500
247,-0.0015269086357947437,500
248,-0.0015168961201501886,535
249,-0.0015068836045056301,535
250,-0.001496871088861075,492
251,-0.00148685857321652,492
252,-0.001476846057571965,492
253,-0.00146683354192741,531
254,-0.0014568210262828549,531
255,-0.0014468085106382964,531
256,-0.0014367959949937413,573
257,-0.0014267834793491863,573
258,-0.0014167709637046312,573
259,-0.0014067584480600762,522
260,-0.0013967459324155211,522
261,-0.0013867334167709626,522
262,-0.0013767209011264075,521
263,-0.0013667083854818525,521
264,-0.0013566958698372975,541
265,-0.0013466833541927424,541
266,-0.0013366708385481839,541
267,-0.0013266583229036288,499
268,-0.0013166458072590738,499
269,-0.0013066332916145187,499
270,-0.0012966207759699637,523
271,-0.0012866082603254052,523
272,-0.0012765957446808501,523
273,-0.001266583229036295,492
274,-0.00125657071339174,492
275,-0.001246558197747185,492
276,-0.0012365456821026265,516
277,-0.0012265331664580714,516
278,-0.0012165206508135164,528
279,-0.0012065081351689613,528
280,-0.0011964956195244063,528
281,-0.0011864831038798512,503
282,-0.0011764705882352927,503
283,-0.0011664580725907377,503
284,-0.0011564455569461826,517
285,-0.0011464330413016276,517
286,-0.0011364205256570725,517
287,-0.0011264080100125175,580
288,-0.001116395494367959,580
289,-0.001106382978723404,580
290,-0.0010963704630788489,485
291,-0.0010863579474342938,485
292,-0.0010763454317897388,531
293,-0.0010663329161451802,531
294,-0.0010563204005006252,531
295,-0.0010463078848560702,537
296,-0.001036295369211515,537
297,-0.00102628285356696,537
298,-0.0010162703379224015,528
299,-0.0010062578222778465,528
300,-0.0009962453066332914,528
301,-0.0009862327909887364,495
302,-0.0009762202753441813,495
303,-0.0009662077596996228,533
304,-0.0009561952440550678,533
305,-0.0009461827284105127,533
306,-0.0009361702127659577,514
307,-0.0009261576971214026,514
308,-0.0009161451814768441,514
309,-0.0009061326658322891,490
310,-0.000896120150187734,490
311,-0.000886107634543179,490
312,-0.0008760951188986239,532
313,-0.0008660826032540689,532
314,-0.0008560700876095104,532
315,-0.0008460575719649553,523
316,-0.0008360450563204003,523
317,-0.0008260325406758452,523
318,-0.0008160200250312902,554
319,-0.0008060075093867351,554
320,-0.0007959949937421766,584
321,-0.0007859824780976216,584
322,-0.0007759699624530665,584
323,-0.0007659574468085115,549
324,-0.0007559449311639564,549
325,-0.0007459324155193979,549
326,-0.0007359198998748429,549
327,-0.0007259073842302878,549
328,-0.0007158948685857328,549
329,-0.0007058823529411777,555
330,-0.0006958698372966192,555
331,-0.0006858573216520641,555
332,-0.0006758448060075091,520
333,-0.000665832290362954,520
334,-0.000655819774718399,522
335,-0.0006458072590738405,522
336,-0.0006357947434292854,522
337,-0.0006257822277847304,506
338,-0.0006157697121401753,506
339,-0.0006057571964956203,506
340,-0.0005957446808510652,547
341,-0.0005857321652065067,547
342,-0.0005757196495619517,547
343,-0.0005657071339173966,538
344,-0.0005556946182728416,538
345,-0.0005456821026282865,538
346,-0.0005356695869837315,476
347,-0.000525657071339173,476
348,-0.0005156445556946179,476
349,-0.0005056320400500629,540
350,-0.0004956195244055078,540
351,-0.0004856070087609528,540
352,-0.00047559449311639426,506
353,-0.0004655819774718392,506
354,-0.00045556946182728417,507
355,-0.0004455569461827291,507
356,-0.00043554443053817407,507
357,-0.00042553191489361555,532
358,-0.0004155193992490605,532
359,-0.00040550688360450546,532
360,-0.0003954943679599504,530
361,-0.00038548185231539536,530
362,-0.00037546933667083685,530
363,-0.0003654568210262818,538
364,-0.00035544430538172675,538
365,-0.0003454317897371717,555
366,-0.00033541927409261665,555
367,-0.00032540675844805814,555
368,-0.0003153942428035031,543
369,-0.00030538172715894804,543
370,-0.000295369211514393,543
371,-0.00028535669586983795,521
372,-0.0002753441802252829,521
373,-0.0002653316645807244,521
374,-0.00025531914893616933,502
375,-0.0002453066332916143,502
376,-0.00023529411764705924,502
377,-0.0002252816020025042,532
378,-0.00021526908635794914,532
379,-0.00020525657071339062,513
380,-0.00019524405506883558,513
381,-0.00018523153942428053,513
382,-0.00017521902377972548,499
383,-0.00016520650813517043,499
384,-0.00015519399249061192,499
385,-0.00014518147684605687,568
386,-0.00013516896120150182,568
387,-0.00012515644555694677,568
388,-0.00011514392991239172,543
389,-0.0001051314142678332,543
390,-9.511889862327816e-05,543
391,-8.510638297872311e-05,518
392,-7.509386733416806e-05,518
393,-6.508135168961302e-05,518
394,-5.50688360450545e-05,508
395,-4.505632040049945e-05,508
396,-3.50438047559444e-05,531
397,-2.5031289111389354e-05,531
398,-1.5018773466834306e-05,531
399,-5.006257822275789e-06,528
400,5.006257822275789e-06,528
401,1.5018773466834306e-05,528
402,2.5031289111389354e-05,543
403,3.50438047559444e-05,543
404,4.505632040049945e-05,543
405,5.50688360450545e-05,514
406,6.508135168961302e-05,514
407,7.509386733416806e-05,514
408,8.510638297872311e-05,511
409,9.511889862327816e-05,511
410,0.0001051314142678332,553
411,0.00011514392991239172,553
412,0.00012515644555694677,553
413,0.00013516896120150182,540
414,0.00014518147684605687,540
415,0.00015519399249061192,540
416,0.00016520650813517043,495
417,0.00017521902377972548,495
418,0.00018523153942428053,495
419,0.00019524405506883558,521
420,0.00020525657071339062,521
421,0.00021526908635794914,521
422,0.0002252816020025042,533
423,0.00023529411764705924,533
424,0.0002453066332916143,528
425,0.00025531914893616933,528
426,0.00026533166458072785,528
427,0.0002753441802252829,573
428,0.00028535669586983795,573
429,0.000295369211514393,573
430,0.00030538172715894804,539
431,0.00031539424280350656,539
432,0.00032540675844805814,539
433,0.00033541927409261665,560
434,0.0003454317897371717,560
435,0.00035544430538172675,560
436,0.0003654568210262818,554
437,0.00037546933667083685,554
438,0.00038548185231539536,554
439,0.0003954943679599504,523
440,0.00040550688360450546,523
441,0.0004155193992490605,553
442,0.00042553191489361555,553
443,0.00043554443053817407,553
444,0.0004455569461827291,555
445,0.00045556946182728417,555
446,0.0004655819774718392,555
447,0.00047559449311639426,547
448,0.0004856070087609528,547
449,0.0004956195244055078,547
450,0.0005056320400500629,585
451,0.0005156445556946179,585
452,0.000525657071339173,585
453,0.0005356695869837315,562
454,0.0005456821026282865,562
455,0.0005556946182728416,534
456,0.0005657071339173966,534
457,0.0005757196495619517,534
458,0.0005857321652065102,592
459,0.0005957446808510618,592
460,0.0006057571964956203,592
461,0.0006157697121401753,537
462,0.0006257822277847304,537
463,0.0006357947434292854,537
464,0.0006458072590738405,532
465,0.000655819774718399,532
466,0.000665832290362954,532
467,0.0006758448060075091,553
468,0.0006858573216520641,553
469,0.0006958698372966192,574
470,0.0007058823529411777,574
471,0.0007158948685857328,574
472,0.0007259073842302878,593
473,0.0007359198998748429,593
474,0.0007459324155193979,593
475,0.0007559449311639564,597
476,0.0007659574468085115,597
477,0.0007759699624530665,597
478,0.0007859824780976216,606
479,0.0007959949937421766,606
480,0.0008060075093867351,565
481,0.0008160200250312902,565
482,0.0008260325406758452,565
483,0.0008360450563204003,565
484,0.0008460575719649553,565
485,0.0008560700876095138,565
486,0.0008660826032540689,580
487,0.0008760951188986239,580
488,0.000886107634543179,580
489,0.000896120150187734,519
490,0.0009061326658322925,519
491,0.0009161451814768441,519
492,0.0009261576971214026,542
493,0.0009361702127659577,542
494,0.0009461827284105127,542
495,0.0009561952440550678,593
496,0.0009662077596996228,593
497,0.0009762202753441813,607
498,0.0009862327909887364,607
499,0.0009962453066332914,607
500,0.0010062578222778465,493
501,0.0010162703379224015,493
502,0.00102628285356696,493
503,0.001036295369211515,531
504,0.0010463078848560702,531
505,0.0010563204005006252,557
506,0.0010663329161451802,557
507,0.0010763454317897388,557
508,0.0010863579474342938,584
509,0.0010963704630788489,584
510,0.001106382978723404,584
511,0.001116395494367959,553
512,0.0011264080100125175,553
513,0.0011364205256570725,553
514,0.0011464330413016276,566
515,0.0011564455569461826,566
516,0.0011664580725907377,566
517,0.0011764705882352962,599
518,0.0011864831038798478,599
519,0.0011964956195244063,574
520,0.0012065081351689613,574
521,0.0012165206508135164,574
522,0.0012265331664580714,602
523,0.0012365456821026265,602
524,0.001246558197747185,602
525,0.00125657071339174,530
526,0.001266583229036295,530
527,0.0012765957446808501,530
528,0.0012866082603254052,562
529,0.0012966207759699637,562
530,0.0013066332916145187,562
531,0.0013166458072590738,546
532,0.0013266583229036288,546
533,0.0013366708385481839,571
534,0.0013466833541927424,571
535,0.0013566958698372975,571
536,0.0013667083854818525,511
537,0.0013767209011264075,511
538,0.0013867334167709626,511
539,0.0013967459324155211,546
540,0.0014067584480600762,546
541,0.0014167709637046312,546
542,0.0014267834793491863,571
543,0.0014367959949937413,571
544,0.0014468085106382998,571
545,0.0014568210262828549,542
546,0.00146683354192741,542
547,0.001476846057571965,542
548,0.00148685857321652,572
549,0.0014968710888610785,572
550,0.0015068836045056301,572
551,0.0015168961201501886,575
552,0.0015269086357947437,575
553,0.0015369211514392987,530
554,0.0015469336670838538,530
555,0.0015569461827284088,530
556,0.0015669586983729673,597
557,0.0015769712140175224,597
558,0.0015869837296620774,597
559,0.0015969962453066325,604
560,0.0016070087609511875,604
561,0.001617021276595746,604
562,0.001627033792240301,593
563,0.0016370463078848561,593
564,0.0016470588235294112,593
565,0.0016570713391739662,554
566,0.0016670838548185248,554
567,0.0016770963704630798,554
568,0.0016871088861076348,577
569,0.00169712140175219,577
570,0.001707133917396745,615
571,0.0017171464330413035,615
572,0.0017271589486858585,615
573,0.0017371714643304136,551
574,0.0017471839799749686,551
575,0.0017571964956195237,551
576,0.0017672090112640822,567
577,0.0017772215269086337,567
578,0.0017872340425531923,567
579,0.0017972465581977473,573
580,0.0018072590738423024,573
581,0.0018172715894868574,573
582,0.0018272841051314125,581
583,0.001837296620775971,581
584,0.001847309136420526,564
585,0.001857321652065081,564
586,0.0018673341677096361,564
587,0.0018773466833541912,569
588,0.0018873591989987497,569
589,0.0018973717146433047,569
590,0.0019073842302878598,600
591,0.0019173967459324148,600
592,0.0019274092615769699,600
593,0.0019374217772215284,602
594,0.0019474342928660834,602
595,0.0019574468085106385,547
596,0.0019674593241551935,547
597,0.0019774718397997486,547
598,0.001987484355444307,552
599,0.001997496871088862,552
600,0.002007509386733417,552
601,0.0020175219023779722,593
602,0.0020275344180225273,593
603,0.002037546933667086,593
604,0.002047559449311641,596
605,0.002057571964956196,596
606,0.002067584480600751,596
607,0.002077596996245306,550
608,0.0020876095118898645,550
609,0.002097622027534416,550
610,0.0021076345431789746,571
611,0.0021176470588235297,571
612,0.0021276595744680847,591
613,0.0021376720901126398,591
614,0.002147684605757195,591
615,0.0021576971214017533,536
616,0.0021677096370463084,536
617,0.0021777221526908634,536
618,0.0021877346683354185,612
619,0.0021977471839799735,612
620,0.002207759699624532,612
621,0.002217772215269087,483
622,0.002227784730913642,483
623,0.002237797246558197,483
624,0.0022478097622027522,492
625,0.0022578222778473107,492
626,0.002267834793491866,492
627,0.002277847309136421,527
628,0.002287859824780976,527
629,0.002297872340425531,476
630,0.0023078848560700894,476
631,0.0023178973717146445,476
632,0.0023279098873591995,467
633,0.0023379224030037546,467
634,0.0023479349186483096,467
635,0.002357947434292868,426
636,0.002367959949937423,426
637,0.0023779724655819783,426
638,0.0023879849812265333,409
639,0.0023979974968710883,409
640,0.002408010012515647,409
641,0.0024180225281601984,369
642,0.002428035043804757,369
643,0.002438047559449312,369
644,0.002448060075093867,369
645,0.002458072590738422,369
646,0.002468085106382977,354
647,0.0024780976220275357,354
648,0.0024881101376720907,354
649,0.0024981226533166458,319
650,0.002508135168961201,319
651,0.002518147684605756,319
652,0.0025281602002503144,362
653,0.0025381727158948694,362
654,0.0025481852315394245,362
655,0.0025581977471839795,365
656,0.0025682102628285346,365
657,0.002578222778473093,430
658,0.002588235294117648,430
659,0.002598247809762203,430
660,0.0026082603254067582,443
661,0.0026182728410513133,443
662,0.002628285356695872,443
663,0.002638297872340427,487
664,0.002648310387984982,487
665,0.002658322903629537,487
666,0.002668335419274092,546
667,0.0026783479349186505,546
668,0.002688360450563202,546
669,0.0026983729662077606,535
670,0.0027083854818523156,535
671,0.0027183979974968707,535
672,0.0027284105131414257,580
673,0.002738423028785981,580
674,0.0027484355444305393,537
675,0.0027584480600750944,537
676,0.0027684605757196494,537
677,0.0027784730913642045,586
678,0.0027884856070087595,586
679,0.002798498122653318,586
680,0.002808510638297873,579
681,0.002818523153942428,579
682,0.002828535669586983,579
683,0.002838548185231538,592
684,0.0028485607008760967,592
685,0.0028585732165206518,592
686,0.002868585732165207,579
687,0.002878598247809762,579
688,0.002888610763454317,579
689,0.0028986232790988754,618
690,0.0029086357947434305,618
691,0.0029186483103879855,602
692,0.0029286608260325406,602
693,0.0029386733416770956,602
694,0.002948685857321654,558
695,0.002958698372966209,558
696,0.0029687108886107642,558
697,0.0029787234042553193,547
698,0.0029887359198998743,547
699,0.002998748435544433,547
700,0.0030087609511889844,565
701,0.003018773466833543,565
702,0.003028785982478098,565
703,0.003038798498122653,586
704,0.003048811013767208,586
705,0.003058823529411763,520
706,0.0030688360450563217,520
707,0.0030788485607008767,520
708,0.0030888610763454317,511
709,0.003098873591989987,511
710,0.003108886107634542,511
711,0.0031188986232791004,565
712,0.0031289111389236554,565
713,0.0031389236545682105,565
714,0.0031489361702127655,569
715,0.0031589486858573206,569
716,0.003168961201501879,569
717,0.003178973717146434,550
718,0.003188986232790989,550
719,0.003198998748435544,617
720,0.0032090112640800993,617
721,0.0032190237797246578,617
722,0.003229036295369213,566
723,0.003239048811013768,566
724,0.003249061326658323,566
725,0.003259073842302878,563
726,0.0032690863579474365,563
727,0.003279098873591988,563
728,0.0032891113892365466,585
729,0.0032991239048811016,585
730,0.0033091364205256567,585
731,0.0033191489361702117,605
732,0.0033291614518147668,605
733,0.0033391739674593253,605
734,0.0033491864831038803,589
735,0.0033591989987484354,589
736,0.0033692115143929904,589
737,0.0033792240300375455,589
738,0.003389236545682104,589
739,0.003399249061326659,583
740,0.003409261576971214,583
741,0.003419274092615769,583
742,0.003429286608260324,632
743,0.0034392991239048827,632
744,0.0034493116395494378,632
745,0.003459324155193993,608
746,0.003469336670838548,608
747,0.003479349186483103,608
748,0.0034893617021276614,612
749,0.0034993742177722165,612
750,0.0035093867334167715,599
751,0.0035193992490613266,599
752,0.0035294117647058816,599
753,0.00353942428035044,668
754,0.003549436795994995,668
755,0.0035594493116395502,668
756,0.0035694618272841053,614
757,0.0035794743429286603,614
758,0.003589486858573219,614
759,0.0035994993742177704,631
760,0.003609511889862329,631
761,0.003619524405506884,631
762,0.003629536921151439,584
763,0.003639549436795994,584
764,0.003649561952440549,639
765,0.0036595744680851076,639
766,0.0036695869837296627,639
767,0.0036795994993742177,633
768,0.003689612015018773,633
769,0.003699624530663328,633
770,0.0037096370463078863,616
771,0.0037196495619524414,616
772,0.0037296620775969964,616
773,0.0037396745932415515,582
774,0.0037496871088861065,582
775,0.003759699624530665,582
776,0.00376971214017522,596
777,0.003779724655819775,596
778,0.00378973717146433,566
779,0.0037997496871088852,566
780,0.0038097622027534438,566
781,0.0038197747183979953,637
782,0.003829787234042554,637
783,0.003839799749687109,637
784,0.003849812265331664,624
785,0.0038598247809762225,624
786,0.003869837296620774,624
787,0.0038798498122653326,594
788,0.0038898623279098876,594
789,0.0038998748435544427,594
790,0.003909887359199001,591
791,0.003919899874843553,591
792,0.003929912390488111,591
793,0.003939924906132666,583
794,0.003949937421777221,583
795,0.00395994993742178,597
796,0.0039699624530663315,597
797,0.00397997496871089,597
798,0.003989987484355445,602
799,0.004,602
