,position,A channel counts,B channel counts,coincidence counts
0,-0.0008499999999999966,23353,23104,465
1,-0.0007791666666666641,23929,23595,487
2,-0.0007083333333333282,23602,23511,512
3,-0.0006374999999999957,23567,23494,456
4,-0.0005666666666666632,23738,23644,498
5,-0.0004958333333333308,23627,23354,419
6,-0.0004249999999999983,23886,23422,482
7,-0.00035416666666666236,24051,23316,489
8,-0.0002833333333333299,23814,23497,492
9,-0.0002124999999999974,23622,23863,525
10,-0.00014166666666666147,23437,23657,495
11,-7.0833333333329e-05,23626,23526,514
12,3.469446951953614e-18,23820,23710,459
13,7.083333333333594e-05,23815,23810,498
14,0.0001416666666666684,23624,23818,519
15,0.00021250000000000435,23985,23982,505
16,0.0002833333333333368,23403,23865,486
17,0.0003541666666666693,23693,24156,498
18,0.00042500000000000523,23681,24137,506
19,0.0004958333333333377,23453,24042,498
20,0.0005666666666666702,23749,24104,477
21,0.0006375000000000026,23750,24078,508
22,0.0007083333333333351,23689,23864,458
23,0.0007791666666666711,23939,24206,542
24,0.0008500000000000035,23679,24268,480
