,position,A channel counts,B channel counts,coincidence counts
0,-0.0008500000000000001,8345,10734,487
1,-0.000791379310344828,8417,10977,464
2,-0.0007327586206896559,8241,10809,467
3,-0.0006741379310344839,8437,10962,499
4,-0.0006155172413793118,8278,10638,477
5,-0.0005568965517241363,8572,10685,462
6,-0.0004982758620689642,8203,10645,435
7,-0.0004396551724137922,8249,10872,391
8,-0.0003810344827586201,8268,10597,374
9,-0.00032241379310344806,8264,10685,371
10,-0.000263793103448276,8453,10601,333
11,-0.00020517241379310394,8230,10369,323
12,-0.00014655172413793188,8415,10525,289
13,-8.793103448275982e-05,8420,10662,292
14,-2.9310344827587764e-05,8417,10506,311
15,2.9310344827587764e-05,8266,10742,337
16,8.793103448275982e-05,8422,10787,375
17,0.00014655172413793188,8471,10813,411
18,0.00020517241379310394,8366,10489,390
19,0.000263793103448276,8677,10574,439
20,0.00032241379310344806,8643,10557,436
21,0.0003810344827586201,8413,10743,436
22,0.0004396551724137922,8491,10655,457
23,0.0004982758620689642,8499,10824,509
24,0.0005568965517241398,8552,10865,448
25,0.0006155172413793118,8543,10884,517
26,0.0006741379310344839,8682,10948,472
27,0.0007327586206896559,8552,10908,498
28,0.000791379310344828,8416,10765,471
29,0.0008500000000000001,8491,10653,541
