,position,A channel counts,B channel counts,coincidence counts
0,-0.0008500000000000035,23371,24463,482
1,-0.0007791666666666711,23623,25042,513
2,-0.0007083333333333386,23580,24673,503
3,-0.0006375000000000026,23670,24797,507
4,-0.0005666666666666702,23554,24686,481
5,-0.0004958333333333377,23583,25001,528
6,-0.00042500000000000177,23753,24822,443
7,-0.0003541666666666693,23606,24637,370
8,-0.0002833333333333368,23528,24824,303
9,-0.00021250000000000435,23517,24786,246
10,-0.00014166666666667188,23654,24654,157
11,-7.083333333333594e-05,23405,24810,106
12,-3.469446951953614e-18,23438,24695,60
13,7.0833333333329e-05,23557,24942,102
14,0.00014166666666666494,23327,25445,196
15,0.0002124999999999974,23377,25081,247
16,0.0002833333333333299,23451,25141,325
17,0.00035416666666666236,23460,25185,383
18,0.0004249999999999948,23418,25252,425
19,0.0004958333333333308,23309,25355,461
20,0.0005666666666666632,23419,25233,502
21,0.0006374999999999957,23182,25467,555
22,0.0007083333333333316,23631,25589,566
23,0.0007791666666666641,23467,25203,513
24,0.0008499999999999966,23325,25403,539
