,position,A channel counts,B channel counts,coincidence counts
0,-0.0010000000000000009,12454,13359,294
1,-0.0009545454545454544,12532,13245,285
2,-0.0009090909090909115,12355,13363,287
3,-0.000863636363636365,12413,13385,329
4,-0.0008181818181818186,12320,13332,327
5,-0.0007727272727272722,12413,13244,300
6,-0.0007272727272727292,12290,13382,270
7,-0.0006818181818181827,12491,13449,300
8,-0.0006363636363636363,12429,13328,312
9,-0.0005909090909090899,12443,13383,292
10,-0.0005454545454545469,12674,13319,321
11,-0.0005000000000000004,12406,13242,272
12,-0.000454545454545454,12351,13328,264
13,-0.00040909090909091103,12574,13241,214
14,-0.0003636363636363646,12099,13384,249
15,-0.00031818181818181815,12534,13127,180
16,-0.0002727272727272717,12455,13133,146
17,-0.00022727272727272874,12390,13379,135
18,-0.0001818181818181823,12473,13357,131
19,-0.00013636363636363585,12375,13312,76
20,-9.090909090908941e-05,12355,13431,69
21,-4.545454545454644e-05,12287,13349,27
22,0.0,12476,13103,32
23,4.545454545454644e-05,12359,13413,60
24,9.090909090908941e-05,12581,13397,95
25,0.00013636363636363585,12396,13212,147
26,0.0001818181818181823,12400,13300,143
27,0.00022727272727272874,12524,13215,162
28,0.0002727272727272717,12561,13459,221
29,0.00031818181818181815,12326,13253,209
30,0.0003636363636363646,12504,13359,242
31,0.00040909090909090756,12587,13461,261
32,0.000454545454545454,12565,13146,310
33,0.0005000000000000004,12647,13580,302
34,0.0005454545454545469,12410,13500,318
35,0.0005909090909090899,12543,13465,303
36,0.0006363636363636363,12656,13319,306
37,0.0006818181818181827,12445,13444,324
38,0.0007272727272727292,12258,13521,317
39,0.0007727272727272722,12424,13373,293
40,0.0008181818181818186,12642,13580,308
41,0.000863636363636365,12588,13257,327
42,0.000909090909090908,12553,13348,322
43,0.0009545454545454544,12496,13305,316
44,0.0010000000000000009,12238,13174,315
