,position
0,0.016000145755597016
1,0.016000233208955224
2,0.01599932952425373
3,0.01599656016791045
4,0.015992245802238805
5,0.015986444729477613
6,0.015979040345149253
7,0.015970149253731344
8,0.01595956739738806
9,0.015947411380597014
10,0.015933943563432834
11,0.015918814132462687
12,0.01590205223880597
13,0.015883716184701493
14,0.015864126632462686
15,0.01584305037313433
16,0.015822498833955225
17,0.015803667210820896
18,0.015786380597014926
19,0.015770493236940297
20,0.015756296641791043
21,0.015743499300373134
22,0.015732363572761195
23,0.01572286030783582
24,0.01571484375
25,0.015708226445895524
26,0.015703241604477614
27,0.015699889225746267
28,0.015698111007462687
29,0.01569767374067164
30,0.015698664878731342
31,0.015701405083955223
32,0.01570557369402985
33,0.015711549673507463
34,0.015719012360074627
35,0.015728136660447763
36,0.015738631063432835
37,0.015751020289179105
38,0.01576454640858209
39,0.015779734141791044
40,0.01579658348880597
41,0.015814773787313434
42,0.015834684001865672
43,0.015856197527985075
44,0.015876399253731344
45,0.01589560984141791
46,0.015912517490671643
47,0.015928259095149253
48,0.015942397388059703
49,0.015955078125
50,0.01596618470149254
51,0.015975542210820894
52,0.015983646222014924
53,0.015990001166044775
54,0.01599484025186567
55,0.015998076026119402
56,0.01599979594216418
57,0.016000145755597016
58,0.016000145755597016
59,0.016000145755597016
60,0.016000116604477612
61,0.016000174906716416
62,0.016001486707089552
63,0.016004460121268656
64,0.016008920242537313
65,0.01601483791977612
66,0.016022504664179104
67,0.016031483208955224
68,0.016042152518656715
69,0.016054629197761194
70,0.016065794076492536
71,0.01607550139925373
72,0.01608369286380597
73,0.016090368470149254
74,0.016095353311567164
75,0.016098909748134327
76,0.016100833722014925
77,0.016101300139925372
78,0.016101329291044776
79,0.016101329291044776
80,0.016101329291044776
81,0.01610135844216418
82,0.016102670242537313
83,0.016105643656716417
84,0.016110103777985076
85,0.01611610890858209
86,0.016123600746268656
87,0.01613301655783582
88,0.016143685867537314
89,0.016155929337686566
90,0.016167210820895523
91,0.016176743236940298
92,0.01618496385261194
93,0.016191581156716418
94,0.01619668260261194
95,0.016200151585820895
96,0.016202075559701493
97,0.01620254197761194
98,0.01620254197761194
99,0.01620254197761194
100,0.01620254197761194
101,0.016202571128731344
102,0.016203941231343284
103,0.016207089552238808
104,0.01621152052238806
105,0.016217409048507464
106,0.016225017490671644
107,0.01623417094216418
108,0.01624501515858209
109,0.016256792210820895
110,0.016268131996268656
111,0.016278305736940297
112,0.016286176539179104
113,0.016292822994402986
114,0.016297778684701492
115,0.016301218516791043
116,0.01630331739738806
117,0.016303812966417912
118,0.016303842117537312
119,0.016303842117537312
120,0.016303842117537312
121,0.016303842117537312
122,0.016305299673507464
123,0.016308273087686568
124,0.01631270405783582
125,0.01631873833955224
126,0.01632646338619403
127,0.016335558535447763
128,0.016346256996268658
129,0.016358179804104478
130,0.01636951958955224
131,0.016379139458955225
132,0.01638741837686567
133,0.016394093983208954
134,0.016399195429104476
135,0.016402606110074627
136,0.016404559235074626
137,0.016405113106343284
138,0.016405113106343284
139,0.016405113106343284
140,0.016405113106343284
141,0.016405142257462688
142,0.016406599813432836
143,0.01640957322761194
144,0.016414004197761196
145,0.016420038479477612
146,0.016427792677238807
147,0.016436946128731342
148,0.016447644589552238
149,0.01645959654850746
150,0.01647090718283582
151,0.016480585354477613
152,0.01648860191231343
153,0.01649533582089552
154,0.016500437266791044
155,0.01650381879664179
156,0.016505830223880597
157,0.01650635494402985
158,0.01650635494402985
159,0.01650635494402985
160,0.01650635494402985
161,0.016506384095149252
162,0.016507899953358208
163,0.0165107567630597
164,0.016515187733208956
165,0.016521338619402984
166,0.016528859608208955
167,0.016537925606343283
168,0.01654862406716418
169,0.01656045942164179
170,0.01657206156716418
171,0.016581798041044777
172,0.01659004780783582
173,0.016596519356343285
174,0.016601591651119404
175,0.01660517723880597
176,0.01660713036380597
177,0.016607655083955224
178,0.016607655083955224
179,0.016607655083955224
180,0.016607655083955224
181,0.016607684235074627
182,0.016609141791044776
183,0.016612144356343284
184,0.016616691930970148
185,0.016622697061567163
186,0.01663024720149254
187,0.016639313199626866
188,0.016649982509328358
189,0.016662255130597017
190,0.016673390858208955
191,0.016683156483208957
192,0.016691289645522387
193,0.016697965251865673
194,0.01670292094216418
195,0.016706477378731342
196,0.016708372201492537
197,0.01670889692164179
198,0.016708926072761195
199,0.016708926072761195
200,0.016708926072761195
201,0.016708955223880596
202,0.01671035447761194
203,0.01671318213619403
204,0.016717671408582088
205,0.01672373484141791
206,0.016731168376865672
207,0.01674035097947761
208,0.016751049440298506
209,0.016763147154850746
210,0.016774632695895523
211,0.01678425256529851
212,0.016792414878731343
213,0.016799090485074625
214,0.01680427938432836
215,0.016807748367537314
216,0.01680967234141791
217,0.016810197061567164
218,0.016810197061567164
219,0.016810197061567164
220,0.016810197061567164
221,0.01681025536380597
222,0.016811654617537312
223,0.016814540578358208
224,0.016819088152985075
225,0.016825151585820895
226,0.01683252681902985
227,0.016841651119402987
228,0.016852407882462686
229,0.016864622201492537
230,0.016876020289179103
231,0.016885785914179104
232,0.01689403568097015
233,0.016900536380597016
234,0.016905521222014927
235,0.016909019356343282
236,0.016910914179104477
237,0.016911468050373135
238,0.016911468050373135
239,0.016911468050373135
240,0.016911468050373135
241,0.01691152635261194
242,0.01691286730410448
243,0.01691581156716418
244,0.016920329990671643
245,0.01692627681902985
246,0.016933943563432835
247,0.016942922108208955
248,0.01695362056902985
249,0.0169658348880597
250,0.016977087220149255
251,0.016986881996268657
252,0.01699501515858209
253,0.01700163246268657
