,position,A channel counts,B channel counts,coincidence counts
0,-0.0009499999999999995,79455,74420,3986
1,-0.0009068181818181822,79285,75509,3841
2,-0.0008636363636363616,79409,74917,3955
3,-0.0008204545454545444,80032,74754,3882
4,-0.0007772727272727271,79395,75379,3832
5,-0.0007340909090909099,80914,76347,4152
6,-0.0006909090909090893,79675,74821,4045
7,-0.000647727272727272,79944,75922,3924
8,-0.0006045454545454548,79698,74558,3870
9,-0.0005613636363636376,79118,74882,3911
10,-0.0005181818181818169,79253,74531,4040
11,-0.00047499999999999973,79050,73566,3547
12,-0.0004318181818181825,80299,74699,3357
13,-0.00038863636363636184,79433,75421,2932
14,-0.0003454545454545446,79899,74769,2622
15,-0.0003022727272727274,79317,74364,2231
16,-0.0002590909090909102,78465,73659,1901
17,-0.00021590909090908952,78210,73567,1643
18,-0.0001727272727272723,77933,73748,1298
19,-0.0001295454545454551,78195,73168,1065
20,-8.636363636363789e-05,77178,73304,880
21,-4.318181818181721e-05,77867,73332,817
22,0.0,78179,73514,820
23,4.318181818181721e-05,77425,73085,989
24,8.636363636363789e-05,78270,73744,1367
25,0.0001295454545454551,78638,73914,1812
26,0.0001727272727272723,78112,73961,2062
27,0.00021590909090908952,79140,74604,2558
28,0.0002590909090909102,79352,73923,2769
29,0.0003022727272727274,79304,75320,3041
30,0.0003454545454545446,79559,74673,3062
31,0.00038863636363636184,79683,74500,3351
32,0.0004318181818181825,79328,74821,3582
33,0.00047499999999999973,79169,74667,3570
34,0.0005181818181818169,79569,74979,3820
35,0.0005613636363636376,80101,74944,3907
36,0.0006045454545454548,79648,75221,3935
37,0.000647727272727272,80199,74738,3958
38,0.0006909090909090893,80275,75124,3891
39,0.0007340909090909099,79689,75400,3936
40,0.0007772727272727271,79599,74622,3860
41,0.0008204545454545444,80056,74312,3851
42,0.000863636363636365,79693,74818,3876
43,0.0009068181818181822,79297,74811,3843
44,0.0009499999999999995,79614,74435,3932
