,position,A channel counts,B channel counts,coincidence counts
0,-0.0009499999999999995,62546,61937,2486
1,-0.0009068181818181822,62625,62415,2620
2,-0.0008636363636363616,63613,62410,2678
3,-0.0008204545454545444,63391,62327,2597
4,-0.0007772727272727271,63399,62242,2660
5,-0.0007340909090909099,63754,62032,2555
6,-0.0006909090909090893,64010,62545,2648
7,-0.000647727272727272,63443,62539,2682
8,-0.0006045454545454548,63649,62181,2557
9,-0.0005613636363636376,63582,62456,2512
10,-0.0005181818181818169,63741,62271,2549
11,-0.00047499999999999973,63832,62749,2428
12,-0.0004318181818181825,63957,62335,2219
13,-0.00038863636363636184,63609,61874,2001
14,-0.0003454545454545446,63907,61561,1743
15,-0.0003022727272727274,63738,62293,1590
16,-0.0002590909090909102,63030,61321,1336
17,-0.00021590909090908952,63397,61466,1162
18,-0.0001727272727272723,62929,60550,997
19,-0.0001295454545454551,62880,61262,922
20,-8.636363636363789e-05,62695,61048,902
21,-4.318181818181721e-05,64096,62916,940
22,0.0,62819,61485,1096
23,4.318181818181721e-05,63032,61233,1295
24,8.636363636363789e-05,63561,62425,1414
25,0.0001295454545454551,62964,61922,1503
26,0.0001727272727272723,63083,61701,1723
27,0.00021590909090908952,62891,61884,1794
28,0.0002590909090909102,63665,61785,1979
29,0.0003022727272727274,64161,62634,2040
30,0.0003454545454545446,63588,62196,2091
31,0.00038863636363636184,63856,62172,2261
32,0.0004318181818181825,63319,62389,2295
33,0.00047499999999999973,63338,61867,2386
34,0.0005181818181818169,63513,62408,2516
35,0.0005613636363636376,63712,62302,2684
36,0.0006045454545454548,63793,62255,2561
37,0.000647727272727272,64518,61975,2619
38,0.0006909090909090893,64200,61632,2546
39,0.0007340909090909099,64004,62093,2552
40,0.0007772727272727271,63281,62363,2469
41,0.0008204545454545444,64093,61691,2633
42,0.000863636363636365,63520,61935,2560
43,0.0009068181818181822,63971,61797,2611
44,0.0009499999999999995,63736,61845,2547
