,position,A channel counts,B channel counts,coincidence counts
0,-0.0008500000000000035,47466,49554,1033
1,-0.0007791666666666711,47556,49828,1034
2,-0.0007083333333333386,47730,49417,1008
3,-0.0006375000000000026,47623,49594,1048
4,-0.0005666666666666702,47410,49679,1045
5,-0.0004958333333333377,47655,49544,992
6,-0.00042500000000000177,47558,49876,827
7,-0.0003541666666666693,47586,49642,724
8,-0.0002833333333333368,47352,49426,598
9,-0.00021250000000000435,46765,49304,533
10,-0.00014166666666667188,47035,50231,351
11,-7.083333333333594e-05,46597,49635,208
12,-3.469446951953614e-18,46599,50003,126
13,7.0833333333329e-05,47038,50115,209
14,0.00014166666666666494,47217,50400,360
15,0.0002124999999999974,46774,50719,562
16,0.0002833333333333299,46721,51214,661
17,0.00035416666666666236,47257,50864,739
18,0.0004249999999999948,47212,50522,807
19,0.0004958333333333308,47364,51627,998
20,0.0005666666666666632,48584,53076,1023
21,0.0006374999999999957,47602,51352,1092
22,0.0007083333333333316,47230,53453,985
23,0.0007791666666666641,46913,50870,1006
24,0.0008499999999999966,46872,50548,1007
