,position,A channel counts,B channel counts,coincidence counts
0,-0.0008500000000000001,25628,26750,517
1,-0.0007791666666666676,25641,27342,554
2,-0.0007083333333333316,25303,26979,574
3,-0.0006374999999999992,25385,27129,543
4,-0.0005666666666666667,25270,27054,548
5,-0.0004958333333333342,25453,27108,499
6,-0.00042500000000000177,25269,27043,414
7,-0.0003541666666666658,25406,27180,419
8,-0.00028333333333333335,25257,27124,317
9,-0.00021250000000000088,25716,26917,246
10,-0.00014166666666666494,25217,27202,145
11,-7.083333333333247e-05,25402,27734,109
12,0.0,25091,27435,68
13,7.083333333333247e-05,25148,27168,95
14,0.00014166666666666494,25090,27436,204
15,0.00021250000000000088,25227,27379,270
16,0.00028333333333333335,25196,27695,332
17,0.0003541666666666658,25567,27419,386
18,0.00042500000000000177,25152,27636,457
19,0.0004958333333333342,25483,27333,504
20,0.0005666666666666667,25620,27587,558
21,0.0006374999999999992,25373,27789,568
22,0.0007083333333333316,25290,27801,558
23,0.0007791666666666676,25381,27733,559
24,0.0008500000000000001,25133,27690,525
