,position,A channel counts,B channel counts,coincidence counts
0,-0.0008500000000000035,70156,73750,1463
1,-0.0007791666666666711,71435,75530,1558
2,-0.0007083333333333386,71483,75132,1566
3,-0.0006375000000000026,71602,75736,1526
4,-0.0005666666666666702,71343,75555,1587
5,-0.0004958333333333377,73100,77758,1566
6,-0.00042500000000000177,72375,78047,1416
7,-0.0003541666666666693,72568,82858,1100
8,-0.0002833333333333368,71541,75611,933
9,-0.00021250000000000435,70813,75092,713
10,-0.00014166666666667188,69516,74722,529
11,-7.083333333333594e-05,70174,75512,342
12,-3.469446951953614e-18,70190,75338,150
13,7.0833333333329e-05,70541,76317,290
14,0.00014166666666666494,70296,76174,469
15,0.0002124999999999974,70661,76580,724
16,0.0002833333333333299,70847,76845,999
17,0.00035416666666666236,71530,76742,1176
18,0.0004249999999999948,71400,77620,1295
19,0.0004958333333333308,71335,76887,1552
20,0.0005666666666666632,71409,77197,1632
21,0.0006374999999999957,71004,77417,1593
22,0.0007083333333333316,71190,77109,1674
23,0.0007791666666666641,71056,77633,1681
24,0.0008499999999999966,70764,77510,1573
