,position,A channel counts,B channel counts,coincidence counts
0,-0.0009499999999999995,80743,75377,4124
1,-0.0009068181818181822,82219,77142,4243
2,-0.0008636363636363616,82672,77417,4156
3,-0.0008204545454545444,81691,75967,4047
4,-0.0007772727272727271,81544,75599,4133
5,-0.0007340909090909099,81455,75154,4062
6,-0.0006909090909090893,81238,76203,3952
7,-0.000647727272727272,81088,75600,3997
8,-0.0006045454545454548,81714,75558,3973
9,-0.0005613636363636376,81970,76242,4113
10,-0.0005181818181818169,81846,75701,3987
11,-0.00047499999999999973,81407,75404,3643
12,-0.0004318181818181825,81518,75651,3180
13,-0.00038863636363636184,80812,75114,2947
14,-0.0003454545454545446,81167,75242,2614
15,-0.0003022727272727274,81286,75641,2202
16,-0.0002590909090909102,80394,74775,1952
17,-0.00021590909090908952,80551,74013,1764
18,-0.0001727272727272723,80697,74531,1397
19,-0.0001295454545454551,79755,74202,1248
20,-8.636363636363789e-05,79773,73582,969
21,-4.318181818181721e-05,79181,73974,680
22,0.0,80165,74411,513
23,4.318181818181721e-05,79549,73471,737
24,8.636363636363789e-05,80100,73917,1040
25,0.0001295454545454551,79815,74136,1475
26,0.0001727272727272723,80779,74560,1873
27,0.00021590909090908952,81124,75095,2307
28,0.0002590909090909102,80183,75185,2590
29,0.0003022727272727274,80799,75557,2771
30,0.0003454545454545446,81230,75541,3122
31,0.00038863636363636184,80947,74936,3330
32,0.0004318181818181825,81394,76206,3677
33,0.00047499999999999973,81720,75290,3749
34,0.0005181818181818169,81910,75560,3990
35,0.0005613636363636376,81498,75555,4041
36,0.0006045454545454548,81397,75076,3980
37,0.000647727272727272,81010,75184,3955
38,0.0006909090909090893,81862,75419,4083
39,0.0007340909090909099,81627,75274,3973
40,0.0007772727272727271,81740,74927,3961
41,0.0008204545454545444,81069,75523,3892
42,0.000863636363636365,81845,75518,4030
43,0.0009068181818181822,81741,75742,4086
44,0.0009499999999999995,81406,75719,3946
