,position,A channel counts,B channel counts,coincidence counts
0,-0.0007500000000000007,11417,35076,424
1,-0.0006982758620689665,11210,35165,453
2,-0.0006465517241379323,11293,35487,486
3,-0.0005948275862068982,11502,36035,491
4,-0.000543103448275864,11104,35505,412
5,-0.0004913793103448263,11498,35349,448
6,-0.0004396551724137922,11271,34711,353
7,-0.000387931034482758,11503,35339,366
8,-0.00033620689655172384,11464,35093,302
9,-0.00028448275862068967,11331,35108,248
10,-0.0002327586206896555,11327,34525,196
11,-0.00018103448275862133,11392,34650,196
12,-0.00012931034482758716,11358,34204,150
13,-7.758620689655299e-05,11013,34662,109
14,-2.586206896551882e-05,11122,34650,83
15,2.586206896551882e-05,11039,34796,90
16,7.758620689655299e-05,11239,34994,133
17,0.00012931034482758716,11221,35130,172
18,0.00018103448275862133,11040,35006,197
19,0.0002327586206896555,11316,35327,240
20,0.00028448275862068967,11345,35202,295
21,0.00033620689655172384,11357,34631,329
22,0.000387931034482758,11376,35043,364
23,0.0004396551724137922,11177,35273,390
24,0.0004913793103448263,11282,35185,416
25,0.000543103448275864,11228,35364,438
26,0.0005948275862068982,11297,35543,463
27,0.0006465517241379323,11219,35157,452
28,0.0006982758620689665,11437,35442,458
29,0.0007500000000000007,11498,35665,457
