,position,A channel counts,B channel counts,coincidence counts
0,-0.0007210000000000029,25285,26979,513
1,-0.0006609166666666708,25381,26971,537
2,-0.0006008333333333352,25558,27213,480
3,-0.000540750000000003,25473,26779,405
4,-0.00048066666666666744,25185,26818,371
5,-0.0004205833333333353,25008,27210,337
6,-0.0003605000000000032,25369,27167,258
7,-0.0003004166666666676,25071,27160,156
8,-0.00024033333333333545,25191,27143,127
9,-0.00018025000000000332,25207,27694,89
10,-0.00012016666666666773,25272,27051,76
11,-6.00833333333356e-05,25273,27669,140
12,-3.469446951953614e-18,25145,27182,157
13,6.008333333333213e-05,25061,27581,275
14,0.00012016666666666426,25265,27552,346
15,0.00018024999999999985,25069,27558,367
16,0.00024033333333333198,25070,27562,442
17,0.0003004166666666641,25442,27728,448
18,0.0003604999999999997,25617,27701,550
19,0.00042058333333333184,25248,27857,590
20,0.00048066666666666744,25274,27607,575
21,0.0005407499999999996,26333,34431,589
22,0.0006008333333333317,26232,35072,584
23,0.0006609166666666673,25612,27601,567
24,0.0007209999999999994,25055,28101,558
