,position,A channel counts,B channel counts,coincidence counts
0,-0.0010000000000000009,6035,6071,159
1,-0.000941176470588237,5883,6249,166
2,-0.000882352941176473,5936,6274,173
3,-0.0008235294117647056,5997,6002,169
4,-0.0007647058823529417,5885,6224,184
5,-0.0007058823529411777,5882,6167,155
6,-0.0006470588235294138,5838,6219,157
7,-0.0005882352941176464,5950,6183,173
8,-0.0005294117647058824,5987,6039,141
9,-0.0004705882352941185,5954,6062,133
10,-0.00041176470588235453,5866,6051,112
11,-0.0003529411764705871,6000,6040,102
12,-0.0002941176470588232,6004,5999,85
13,-0.00023529411764705924,6021,5963,72
14,-0.0001764705882352953,5762,6236,59
15,-0.00011764705882352788,5774,6135,31
16,-5.882352941176394e-05,5817,5998,10
17,0.0,5873,5985,22
18,5.882352941176394e-05,5776,6022,32
19,0.00011764705882352788,5920,6021,51
20,0.0001764705882352953,6006,6139,87
21,0.00023529411764705924,5958,6055,97
22,0.0002941176470588232,5972,6256,106
23,0.0003529411764705871,5891,6163,147
24,0.00041176470588235453,5901,6115,149
25,0.0004705882352941185,6014,5932,140
26,0.0005294117647058824,5994,6144,187
27,0.0005882352941176464,6001,5931,151
28,0.0006470588235294138,5967,6215,169
29,0.0007058823529411777,5993,6266,168
30,0.0007647058823529417,5849,6162,163
31,0.0008235294117647056,6036,6203,184
32,0.000882352941176473,6027,6221,172
33,0.000941176470588237,6044,6200,164
34,0.0010000000000000009,6026,6135,179
