,position,A channel counts,B channel counts,coincidence counts
0,-0.0009499999999999995,63707,62273,2526
1,-0.0009068181818181822,63533,62651,2511
2,-0.0008636363636363616,65135,64784,2556
3,-0.0008204545454545444,63428,62024,2519
4,-0.0007772727272727271,63425,62089,2597
5,-0.0007340909090909099,63429,62349,2636
6,-0.0006909090909090893,63546,63000,2483
7,-0.000647727272727272,63275,62390,2623
8,-0.0006045454545454548,64083,61999,2652
9,-0.0005613636363636376,63795,62244,2660
10,-0.0005181818181818169,63508,62693,2617
11,-0.00047499999999999973,63816,61978,2269
12,-0.0004318181818181825,63572,62041,2195
13,-0.00038863636363636184,63554,61601,2045
14,-0.0003454545454545446,63413,61878,1783
15,-0.0003022727272727274,63318,62043,1623
16,-0.0002590909090909102,63140,62050,1318
17,-0.00021590909090908952,62718,61432,1314
18,-0.0001727272727272723,62615,61344,1010
19,-0.0001295454545454551,63014,61229,994
20,-8.636363636363789e-05,62628,61553,949
21,-4.318181818181721e-05,63156,62059,1042
22,0.0,62140,61158,1186
23,4.318181818181721e-05,62409,61883,1388
24,8.636363636363789e-05,62714,61804,1557
25,0.0001295454545454551,63162,61981,1576
26,0.0001727272727272723,63000,61868,1798
27,0.00021590909090908952,62986,61351,1917
28,0.0002590909090909102,62773,61770,1832
29,0.0003022727272727274,63461,62129,2004
30,0.0003454545454545446,63062,61810,2096
31,0.00038863636363636184,63282,61938,2119
32,0.0004318181818181825,63459,62069,2221
33,0.00047499999999999973,63081,62427,2345
34,0.0005181818181818169,63843,61866,2410
35,0.0005613636363636376,63004,61996,2530
36,0.0006045454545454548,62749,61090,2395
37,0.000647727272727272,63111,61796,2510
38,0.0006909090909090893,64191,61599,2565
39,0.0007340909090909099,63585,61601,2496
40,0.0007772727272727271,63482,61694,2551
41,0.0008204545454545444,62721,61694,2436
42,0.000863636363636365,63277,61249,2516
43,0.0009068181818181822,63567,61949,2641
44,0.0009499999999999995,63746,62215,2488
