,position,A channel counts,B channel counts,coincidence counts
0,-0.0009499999999999995,63429,48197,1622
1,-0.0009068181818181822,63401,48249,1598
2,-0.0008636363636363616,63619,48203,1605
3,-0.0008204545454545444,63322,48183,1614
4,-0.0007772727272727271,63541,48033,1623
5,-0.0007340909090909099,63699,48137,1639
6,-0.0006909090909090893,64177,48179,1570
7,-0.000647727272727272,64168,48560,1605
8,-0.0006045454545454548,64108,48622,1634
9,-0.0005613636363636376,64038,48622,1695
10,-0.0005181818181818169,64270,48617,1668
11,-0.00047499999999999973,64321,48556,1573
12,-0.0004318181818181825,64637,48444,1468
13,-0.00038863636363636184,64508,48615,1358
14,-0.0003454545454545446,64556,48337,1290
15,-0.0003022727272727274,64139,48351,1170
16,-0.0002590909090909102,63842,47889,1058
17,-0.00021590909090908952,63636,48111,994
18,-0.0001727272727272723,63459,48390,969
19,-0.0001295454545454551,64015,49100,980
20,-8.636363636363789e-05,64275,49085,1033
21,-4.318181818181721e-05,65557,50538,1147
22,0.0,65315,50493,1303
23,4.318181818181721e-05,65126,50617,1384
24,8.636363636363789e-05,64096,48937,1399
25,0.0001295454545454551,64341,49034,1424
26,0.0001727272727272723,64615,48977,1454
27,0.00021590909090908952,64579,49105,1480
28,0.0002590909090909102,64451,49385,1482
29,0.0003022727272727274,64158,49188,1467
30,0.0003454545454545446,64175,49266,1402
31,0.00038863636363636184,64321,49167,1398
32,0.0004318181818181825,64514,49210,1454
33,0.00047499999999999973,64642,49277,1521
34,0.0005181818181818169,64669,48963,1512
35,0.0005613636363636376,64625,48853,1533
36,0.0006045454545454548,64805,49081,1561
37,0.000647727272727272,64688,49531,1617
38,0.0006909090909090893,64938,49820,1659
39,0.0007340909090909099,64924,49766,1650
40,0.0007772727272727271,64969,49452,1641
41,0.0008204545454545444,64653,49547,1634
42,0.000863636363636365,64751,49400,1658
43,0.0009068181818181822,64910,49600,1637
44,0.0009499999999999995,65099,49340,1621
