,position,A channel counts,B channel counts,coincidence counts
0,-0.0009499999999999995,67474,66784,3089
1,-0.0009068181818181822,67848,66850,3125
2,-0.0008636363636363616,68032,66955,3170
3,-0.0008204545454545444,67103,66605,3113
4,-0.0007772727272727271,68503,66832,3210
5,-0.0007340909090909099,68047,66766,3077
6,-0.0006909090909090893,68362,67108,3239
7,-0.000647727272727272,68201,67179,3243
8,-0.0006045454545454548,68011,68124,3172
9,-0.0005613636363636376,68197,67106,3177
10,-0.0005181818181818169,68043,66762,3157
11,-0.00047499999999999973,67910,66912,3069
12,-0.0004318181818181825,68239,67662,2833
13,-0.00038863636363636184,68202,67017,2502
14,-0.0003454545454545446,68537,66350,2183
15,-0.0003022727272727274,68006,66994,2152
16,-0.0002590909090909102,67574,66274,1991
17,-0.00021590909090908952,68080,66307,1973
18,-0.0001727272727272723,67835,66668,1997
19,-0.0001295454545454551,67524,66271,1983
20,-8.636363636363789e-05,67941,66579,2013
21,-4.318181818181721e-05,68011,66652,1922
22,0.0,67508,66384,1799
23,4.318181818181721e-05,67322,65921,1599
24,8.636363636363789e-05,67417,66242,1415
25,0.0001295454545454551,66660,66334,1447
26,0.0001727272727272723,67912,66711,1473
27,0.00021590909090908952,67566,66761,1614
28,0.0002590909090909102,68055,66595,1674
29,0.0003022727272727274,67146,66245,1992
30,0.0003454545454545446,67941,66390,2118
31,0.00038863636363636184,67742,66670,2502
32,0.0004318181818181825,68597,67101,2650
33,0.00047499999999999973,68077,67210,2764
34,0.0005181818181818169,68411,67292,2983
35,0.0005613636363636376,67593,67210,3092
36,0.0006045454545454548,67921,66972,3017
37,0.000647727272727272,68398,67619,3153
38,0.0006909090909090893,68673,66982,3287
39,0.0007340909090909099,68855,67336,3282
40,0.0007772727272727271,68065,67132,3180
41,0.0008204545454545444,68234,67636,3227
42,0.000863636363636365,68239,67097,3216
43,0.0009068181818181822,68150,67177,3134
44,0.0009499999999999995,67926,66777,3178
