,position,A channel counts,B channel counts,coincidence counts
0,-0.0008500000000000001,23595,24150,542
1,-0.0007791666666666676,23463,24230,505
2,-0.0007083333333333316,23826,24499,513
3,-0.0006374999999999992,23523,24704,499
4,-0.0005666666666666667,23653,24414,538
5,-0.0004958333333333342,23632,24424,478
6,-0.00042500000000000177,23780,24391,449
7,-0.0003541666666666658,23071,24380,397
8,-0.00028333333333333335,23542,24013,250
9,-0.00021250000000000088,23192,24304,224
10,-0.00014166666666666494,23436,24249,158
11,-7.083333333333247e-05,23411,24312,91
12,0.0,23148,24460,75
13,7.083333333333247e-05,23658,24644,109
14,0.00014166666666666494,23177,25061,193
15,0.00021250000000000088,23061,25006,268
16,0.00028333333333333335,23637,25068,345
17,0.0003541666666666658,23757,25329,413
18,0.00042500000000000177,23534,24618,454
19,0.0004958333333333342,23472,25242,498
20,0.0005666666666666667,23502,25383,580
21,0.0006374999999999992,23268,25190,524
22,0.0007083333333333316,23463,24879,563
23,0.0007791666666666676,23706,25322,499
24,0.0008500000000000001,23582,25154,525
